Campaign_Name,Ad_Set_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Reach,Frequency,Clicks,CTR,Link_Clicks,CPC,Spend,Conversions,Revenue,ROAS,AOV,Video_Views,Video_Avg_Watch_Time,Engagement,Post_Reactions,Post_Comments,Post_Shares
Back_To_School_2024,Retargeting_Set,Audience_Network_Ad,2024-07-10,Conversions,Audience_Network,Mobile,18-24,Female,671060,488589,1.37,16573,2.47,13145,1.89,31348.95,1387,213784.78,6.82,154.13,0,0.0,2740,1310,347,116
Back_To_School_2024,Lookalike_Set,Instagram_Explore_Ad,2024-07-10,Conversions,Instagram_Explore,Mobile,45-54,Female,1435239,1128130,1.27,27811,1.94,25707,2.41,66976.06,2168,323078.49,4.82,149.02,0,0.0,8005,4150,982,365
Back_To_School_2024,Engagement_Set,Instagram_Stories_Ad,2024-07-10,Traffic,Instagram_Stories,Desktop,25-34,Male,1506130,1064948,1.41,21768,1.45,16811,2.53,54978.32,1927,297357.07,5.41,154.31,1023877,21.8,7441,4271,681,467
Spring_Launch_2024,Engagement_Set,Audience_Network_Ad,2024-07-10,Brand_Awareness,Audience_Network,Desktop,18-24,Male,952974,680019,1.4,19792,2.08,16934,1.88,37235.7,1670,224210.14,6.02,134.26,0,0.0,3485,2055,378,213
Spring_Launch_2024,Retargeting_Set,Instagram_Feed_Ad,2024-07-10,Conversions,Instagram_Feed,Desktop,35-44,Female,1787562,1302323,1.37,36023,2.02,31695,2.61,93840.71,2455,409367.98,4.36,166.75,0,0.0,11212,5988,1411,526
Spring_Launch_2024,Retargeting_Set,Facebook_Feed_Ad,2024-07-10,Traffic,Facebook_Feed,Desktop,45-54,Female,1023044,798401,1.28,14838,1.45,13638,2.19,32440.85,1158,172374.16,5.31,148.86,0,0.0,4039,1994,484,143
Valentine_Day_2024,Conversion_Set,Audience_Network_Ad,2024-07-10,Traffic,Audience_Network,Desktop,45-54,Female,1392384,940371,1.48,26439,1.9,23499,2.46,65117.12,2680,405465.96,6.23,151.29,0,0.0,5936,3471,691,310
Valentine_Day_2024,Awareness_Set,Instagram_Reels_Ad,2024-07-10,Traffic,Instagram_Reels,Mobile,35-44,Female,1989257,1618553,1.23,44855,2.25,37123,2.39,107089.73,2598,359594.64,3.36,138.41,1244566,14.4,7100,3029,775,419
Valentine_Day_2024,Traffic_Set,Facebook_Feed_Ad,2024-07-10,Conversions,Facebook_Feed,Desktop,35-44,Female,1370656,996404,1.38,29047,2.12,26848,1.91,55392.54,2627,419765.09,7.58,159.79,0,0.0,5163,2954,613,185
New_Year_2024,Retargeting_Set,Instagram_Feed_Ad,2024-07-10,Brand_Awareness,Instagram_Feed,Desktop,25-34,Male,1200210,818986,1.47,21624,1.8,18414,2.23,48188.35,1488,251282.46,5.21,168.87,0,0.0,5526,2260,486,281
New_Year_2024,Engagement_Set,Instagram_Explore_Ad,2024-07-10,Conversions,Instagram_Explore,Mobile,35-44,Male,1805735,1293044,1.4,28125,1.56,25432,2.64,74154.59,2019,278892.59,3.76,138.13,0,0.0,9668,5256,904,600
New_Year_2024,Traffic_Set,Facebook_Marketplace_Ad,2024-07-10,Traffic,Facebook_Marketplace,Mobile,18-24,Female,730266,542265,1.35,15890,2.18,14729,2.46,39076.78,920,124452.06,3.18,135.27,0,0.0,3586,1659,401,214
Holiday_Campaign_2024,Conversion_Set,Facebook_Feed_Ad,2024-07-11,Conversions,Facebook_Feed,Mobile,35-44,Female,1030525,848534,1.21,17797,1.73,16261,2.43,43329.07,1306,207104.47,4.78,158.58,0,0.0,3928,2191,400,171
Holiday_Campaign_2024,Awareness_Set,Instagram_Explore_Ad,2024-07-11,Traffic,Instagram_Explore,Mobile,18-24,Male,1921221,1481728,1.3,31726,1.65,24434,2.14,67944.02,2643,440966.33,6.49,166.84,0,0.0,12074,6106,1391,581
Holiday_Campaign_2024,Awareness_Set,Instagram_Reels_Ad,2024-07-11,Traffic,Instagram_Reels,Mobile,18-24,Male,1478678,1043532,1.42,27285,1.85,23814,1.78,48457.59,2474,406876.66,8.4,164.46,922365,17.4,8951,4968,781,400
Black_Friday_2024,Traffic_Set,Audience_Network_Ad,2024-07-11,Brand_Awareness,Audience_Network,Mobile,18-24,Male,1141967,867300,1.32,18210,1.59,14890,2.55,46471.65,1621,280735.33,6.04,173.19,0,0.0,6624,3897,549,385
Black_Friday_2024,Retargeting_Set,Instagram_Explore_Ad,2024-07-11,Traffic,Instagram_Explore,Mobile,45-54,Female,993741,770759,1.29,19508,1.96,16073,2.52,49139.01,1892,221919.3,4.52,117.29,0,0.0,5295,2507,502,317
Black_Friday_2024,Engagement_Set,Facebook_Marketplace_Ad,2024-07-11,Brand_Awareness,Facebook_Marketplace,Desktop,35-44,Male,580429,473895,1.22,9377,1.62,8229,2.35,22049.57,638,86025.07,3.9,134.84,0,0.0,3485,1924,312,177
Cyber_Monday_2024,Retargeting_Set,Audience_Network_Ad,2024-07-11,Conversions,Audience_Network,Desktop,18-24,Female,777574,549209,1.42,15419,1.98,12020,2.5,38580.38,1394,237998.67,6.17,170.73,0,0.0,4339,2551,448,229
Cyber_Monday_2024,Retargeting_Set,Facebook_Feed_Ad,2024-07-11,Brand_Awareness,Facebook_Feed,Mobile,45-54,Male,2289270,1765758,1.3,32895,1.44,29212,2.56,84106.35,3098,464273.5,5.52,149.86,0,0.0,12622,7548,952,694
Cyber_Monday_2024,Consideration_Set,Instagram_Reels_Ad,2024-07-11,Brand_Awareness,Instagram_Reels,Desktop,18-24,Male,1421457,1095962,1.3,30264,2.13,23941,1.94,58770.78,2597,320566.76,5.45,123.44,837162,21.6,6369,3169,805,266
Summer_Sale_2024,Retargeting_Set,Instagram_Stories_Ad,2024-07-11,Conversions,Instagram_Stories,Desktop,18-24,Male,609683,466998,1.31,14061,2.31,12911,2.57,36075.13,1311,169437.82,4.7,129.24,320967,16.7,2392,1296,262,86
Summer_Sale_2024,Lookalike_Set,Facebook_Marketplace_Ad,2024-07-11,Conversions,Facebook_Marketplace,Desktop,45-54,Male,1855525,1321711,1.4,35601,1.92,31277,2.14,76110.97,2747,329108.25,4.32,119.81,0,0.0,8729,4826,1090,413
Summer_Sale_2024,Engagement_Set,Facebook_Feed_Ad,2024-07-11,Conversions,Facebook_Feed,Mobile,18-24,Female,1010214,788365,1.28,25571,2.53,20722,2.15,54909.3,2408,364480.24,6.64,151.36,0,0.0,3870,2033,314,194
Back_To_School_2024,Lookalike_Set,Instagram_Explore_Ad,2024-07-11,Brand_Awareness,Instagram_Explore,Mobile,45-54,Female,1439178,1160597,1.24,28135,1.95,22859,1.96,55236.05,2756,347031.74,6.28,125.92,0,0.0,6875,3007,800,338
Back_To_School_2024,Traffic_Set,Instagram_Feed_Ad,2024-07-11,Traffic,Instagram_Feed,Mobile,25-34,Male,1189533,867365,1.37,28818,2.42,24758,2.39,68924.69,2854,480331.1,6.97,168.3,0,0.0,5335,3150,381,247
Back_To_School_2024,Traffic_Set,Instagram_Reels_Ad,2024-07-11,Traffic,Instagram_Reels,Desktop,18-24,Female,1484075,1062887,1.4,25640,1.73,20933,2.3,58942.15,1975,312347.48,5.3,158.15,1117028,19.9,6104,3580,524,241
Spring_Launch_2024,Engagement_Set,Instagram_Feed_Ad,2024-07-11,Brand_Awareness,Instagram_Feed,Mobile,35-44,Female,504209,382950,1.32,7747,1.54,6109,2.02,15680.14,538,81262.69,5.18,151.05,0,0.0,3000,1656,257,127
Spring_Launch_2024,Traffic_Set,Instagram_Reels_Ad,2024-07-11,Conversions,Instagram_Reels,Desktop,25-34,Male,2127535,1438714,1.48,52245,2.46,41741,2.59,135503.17,3784,535588.88,3.95,141.54,1497468,18.9,9475,4839,1078,343
Spring_Launch_2024,Retargeting_Set,Facebook_Feed_Ad,2024-07-11,Traffic,Facebook_Feed,Mobile,35-44,Female,511599,380481,1.34,7971,1.56,6998,1.95,15530.43,611,77881.06,5.01,127.46,0,0.0,2632,1113,187,96
Valentine_Day_2024,Awareness_Set,Instagram_Explore_Ad,2024-07-11,Conversions,Instagram_Explore,Desktop,25-34,Male,731546,509406,1.44,16461,2.25,12782,1.86,30538.14,1323,189139.41,6.19,142.96,0,0.0,4648,2737,542,246
Valentine_Day_2024,Awareness_Set,Instagram_Feed_Ad,2024-07-11,Traffic,Instagram_Feed,Mobile,45-54,Female,615023,447999,1.37,15600,2.54,13532,2.27,35405.51,1047,124287.77,3.51,118.71,0,0.0,3896,1802,376,149
Valentine_Day_2024,Engagement_Set,Instagram_Reels_Ad,2024-07-11,Conversions,Instagram_Reels,Desktop,45-54,Female,642468,436328,1.47,15424,2.4,12167,2.54,39179.68,1404,176273.43,4.5,125.55,428598,16.0,2592,1482,244,121
New_Year_2024,Traffic_Set,Instagram_Feed_Ad,2024-07-11,Traffic,Instagram_Feed,Mobile,45-54,Male,756960,554442,1.37,18514,2.45,15306,2.6,48088.47,1877,233506.54,4.86,124.4,0,0.0,3052,1747,285,107
New_Year_2024,Engagement_Set,Facebook_Feed_Ad,2024-07-11,Conversions,Facebook_Feed,Desktop,25-34,Male,562730,430288,1.31,13275,2.36,10456,1.86,24655.34,1330,212223.59,8.61,159.57,0,0.0,2965,1642,283,171
New_Year_2024,Engagement_Set,Audience_Network_Ad,2024-07-11,Traffic,Audience_Network,Mobile,45-54,Male,1373747,977577,1.41,31250,2.27,26135,2.62,81987.87,2274,385352.47,4.7,169.46,0,0.0,8653,3879,1020,415
Holiday_Campaign_2024,Awareness_Set,Facebook_Feed_Ad,2024-07-12,Brand_Awareness,Facebook_Feed,Mobile,18-24,Female,880407,653718,1.35,20189,2.29,17047,1.96,39579.82,1323,186113.04,4.7,140.68,0,0.0,5076,2644,565,220
Holiday_Campaign_2024,Lookalike_Set,Instagram_Stories_Ad,2024-07-12,Brand_Awareness,Instagram_Stories,Mobile,18-24,Male,731215,498439,1.47,17410,2.38,16248,2.12,36875.31,984,123834.41,3.36,125.85,504287,19.2,4287,1932,496,238
Holiday_Campaign_2024,Lookalike_Set,Instagram_Explore_Ad,2024-07-12,Brand_Awareness,Instagram_Explore,Mobile,18-24,Male,1245650,942736,1.32,19640,1.58,16535,2.54,49796.31,1496,246383.52,4.95,164.69,0,0.0,6565,2877,688,329
Black_Friday_2024,Conversion_Set,Audience_Network_Ad,2024-07-12,Conversions,Audience_Network,Mobile,25-34,Female,889576,616426,1.44,16902,1.9,13139,1.85,31216.59,1283,171552.66,5.5,133.71,0,0.0,5583,2652,644,284
Black_Friday_2024,Lookalike_Set,Instagram_Explore_Ad,2024-07-12,Brand_Awareness,Instagram_Explore,Mobile,35-44,Male,845453,603668,1.4,21392,2.53,18292,2.49,53299.56,1572,191488.87,3.59,121.81,0,0.0,4667,1874,459,190
Black_Friday_2024,Consideration_Set,Instagram_Reels_Ad,2024-07-12,Conversions,Instagram_Reels,Desktop,25-34,Female,1787490,1469161,1.22,34986,1.96,31626,2.21,77208.86,2791,474371.09,6.14,169.96,1343104,21.1,7844,3992,654,379
Cyber_Monday_2024,Awareness_Set,Instagram_Reels_Ad,2024-07-12,Conversions,Instagram_Reels,Mobile,18-24,Female,822963,658161,1.25,20370,2.48,17018,1.78,36168.56,1983,250072.49,6.91,126.11,561005,12.9,3866,2308,293,184
Cyber_Monday_2024,Retargeting_Set,Instagram_Stories_Ad,2024-07-12,Conversions,Instagram_Stories,Mobile,18-24,Male,774864,628231,1.23,18931,2.44,15247,1.83,34671.09,1630,220880.3,6.37,135.51,538330,12.9,3022,1623,250,183
Cyber_Monday_2024,Engagement_Set,Facebook_Marketplace_Ad,2024-07-12,Conversions,Facebook_Marketplace,Desktop,45-54,Female,1435006,1015011,1.41,37285,2.6,31268,2.38,88686.47,2414,365412.94,4.12,151.37,0,0.0,8148,3771,975,432
Summer_Sale_2024,Lookalike_Set,Instagram_Stories_Ad,2024-07-12,Traffic,Instagram_Stories,Desktop,45-54,Male,808439,613319,1.32,16913,2.09,13414,2.11,35760.92,1225,170584.14,4.77,139.25,580369,17.8,5110,2344,485,299
Summer_Sale_2024,Engagement_Set,Audience_Network_Ad,2024-07-12,Conversions,Audience_Network,Mobile,25-34,Female,1832813,1387538,1.32,26832,1.46,22344,2.0,53616.93,2789,373404.13,6.96,133.88,0,0.0,11278,6036,1020,578
Summer_Sale_2024,Engagement_Set,Instagram_Feed_Ad,2024-07-12,Traffic,Instagram_Feed,Desktop,35-44,Female,613702,495567,1.24,9773,1.59,8040,2.05,20083.48,567,85445.65,4.25,150.7,0,0.0,3721,1772,425,200
Back_To_School_2024,Lookalike_Set,Instagram_Stories_Ad,2024-07-12,Traffic,Instagram_Stories,Mobile,35-44,Male,1363589,949274,1.44,30696,2.25,27941,2.36,72551.59,1745,224304.93,3.09,128.54,733699,18.8,7867,3320,946,406
Back_To_School_2024,Engagement_Set,Audience_Network_Ad,2024-07-12,Conversions,Audience_Network,Mobile,35-44,Male,1009554,828551,1.22,15147,1.5,13908,1.87,28339.59,1133,187379.44,6.61,165.38,0,0.0,6278,3147,663,353
Back_To_School_2024,Traffic_Set,Facebook_Feed_Ad,2024-07-12,Conversions,Facebook_Feed,Mobile,45-54,Female,1043432,723334,1.44,24751,2.37,20959,2.16,53376.73,1889,274914.24,5.15,145.53,0,0.0,6610,3368,840,267
Spring_Launch_2024,Engagement_Set,Instagram_Explore_Ad,2024-07-12,Brand_Awareness,Instagram_Explore,Desktop,35-44,Male,1601402,1276054,1.25,35470,2.21,30794,2.26,80057.04,3452,564938.8,7.06,163.66,0,0.0,6192,3527,587,263
Spring_Launch_2024,Conversion_Set,Facebook_Feed_Ad,2024-07-12,Traffic,Facebook_Feed,Desktop,18-24,Male,745346,551409,1.35,17664,2.37,14303,1.76,31149.72,1409,171634.85,5.51,121.81,0,0.0,4295,1955,414,161
Spring_Launch_2024,Consideration_Set,Audience_Network_Ad,2024-07-12,Conversions,Audience_Network,Mobile,18-24,Female,1377605,1091371,1.26,21792,1.58,19068,2.57,55947.36,1931,314828.81,5.63,163.04,0,0.0,5271,2372,651,297
Valentine_Day_2024,Lookalike_Set,Facebook_Feed_Ad,2024-07-12,Brand_Awareness,Facebook_Feed,Desktop,45-54,Male,2080182,1611236,1.29,39461,1.9,30486,2.45,96691.63,3495,501262.19,5.18,143.42,0,0.0,12895,6024,1130,788
Valentine_Day_2024,Consideration_Set,Instagram_Stories_Ad,2024-07-12,Conversions,Instagram_Stories,Mobile,35-44,Male,831397,625415,1.33,12943,1.56,10374,2.34,30254.01,964,158592.89,5.24,164.52,637671,21.3,3851,2147,350,154
Valentine_Day_2024,Engagement_Set,Instagram_Reels_Ad,2024-07-12,Conversions,Instagram_Reels,Desktop,25-34,Female,693223,508033,1.36,17221,2.48,13873,1.94,33438.56,1766,207417.12,6.2,117.45,502103,16.1,2504,1461,196,129
New_Year_2024,Awareness_Set,Instagram_Reels_Ad,2024-07-12,Brand_Awareness,Instagram_Reels,Desktop,25-34,Male,1537024,1052521,1.46,22439,1.46,17606,1.82,40901.88,2075,299137.89,7.31,144.16,936281,17.1,9663,5625,1091,594
New_Year_2024,Consideration_Set,Facebook_Marketplace_Ad,2024-07-12,Traffic,Facebook_Marketplace,Desktop,35-44,Male,1301967,953256,1.37,27815,2.14,24227,2.18,60745.06,2092,362331.17,5.96,173.2,0,0.0,7764,3781,882,334
New_Year_2024,Consideration_Set,Audience_Network_Ad,2024-07-12,Conversions,Audience_Network,Desktop,35-44,Male,915477,666343,1.37,17243,1.88,13239,2.48,42711.2,1262,188876.29,4.42,149.66,0,0.0,3407,1482,420,181
Holiday_Campaign_2024,Awareness_Set,Facebook_Feed_Ad,2024-07-13,Brand_Awareness,Facebook_Feed,Desktop,25-34,Male,1875147,1546644,1.21,34619,1.85,28242,2.52,87079.02,3598,548764.05,6.3,152.52,0,0.0,11036,6139,1007,576
Holiday_Campaign_2024,Retargeting_Set,Instagram_Explore_Ad,2024-07-13,Traffic,Instagram_Explore,Mobile,35-44,Male,1342612,1044843,1.28,19137,1.43,15735,1.89,36114.17,1285,216546.13,6.0,168.52,0,0.0,4847,2151,429,259
Holiday_Campaign_2024,Consideration_Set,Facebook_Marketplace_Ad,2024-07-13,Traffic,Facebook_Marketplace,Mobile,25-34,Male,1391285,984668,1.41,22220,1.6,17892,2.2,48933.46,1533,262083.13,5.36,170.96,0,0.0,6805,2802,774,305
Black_Friday_2024,Retargeting_Set,Instagram_Reels_Ad,2024-07-13,Traffic,Instagram_Reels,Desktop,35-44,Male,1526541,1094437,1.39,31826,2.08,28524,2.58,82004.39,2181,295354.73,3.6,135.42,978068,22.6,9470,3958,737,472
Black_Friday_2024,Traffic_Set,Instagram_Stories_Ad,2024-07-13,Traffic,Instagram_Stories,Mobile,25-34,Female,1077723,783329,1.38,17007,1.58,14849,2.6,44142.62,1766,243291.2,5.51,137.76,728264,21.8,4151,2232,392,170
Black_Friday_2024,Consideration_Set,Facebook_Marketplace_Ad,2024-07-13,Conversions,Facebook_Marketplace,Mobile,18-24,Female,558158,383116,1.46,12471,2.23,10076,2.03,25366.48,770,127935.68,5.04,166.15,0,0.0,2779,1429,289,131
Cyber_Monday_2024,Awareness_Set,Instagram_Reels_Ad,2024-07-13,Conversions,Instagram_Reels,Desktop,45-54,Female,1599220,1258218,1.27,24827,1.55,19431,2.38,59210.6,1639,219286.43,3.7,133.79,1029192,17.5,8996,4720,977,507
Cyber_Monday_2024,Retargeting_Set,Instagram_Explore_Ad,2024-07-13,Conversions,Instagram_Explore,Desktop,25-34,Male,1463276,1058460,1.38,28176,1.93,23027,2.63,74011.18,2678,336222.82,4.54,125.55,0,0.0,5146,2102,435,197
Cyber_Monday_2024,Engagement_Set,Facebook_Marketplace_Ad,2024-07-13,Brand_Awareness,Facebook_Marketplace,Desktop,25-34,Male,1276667,1026056,1.24,29160,2.28,23376,2.11,61567.94,2343,381890.11,6.2,162.99,0,0.0,7682,4470,772,428
Summer_Sale_2024,Awareness_Set,Instagram_Stories_Ad,2024-07-13,Brand_Awareness,Instagram_Stories,Desktop,35-44,Male,1514934,1151036,1.32,25730,1.7,21571,2.32,59641.23,1758,209249.0,3.51,119.03,791796,12.8,5340,2253,450,222
Summer_Sale_2024,Traffic_Set,Instagram_Explore_Ad,2024-07-13,Traffic,Instagram_Explore,Mobile,45-54,Female,1021665,736519,1.39,15865,1.55,13608,2.52,39900.52,1404,186974.56,4.69,133.17,0,0.0,5297,2876,602,291
Summer_Sale_2024,Retargeting_Set,Facebook_Feed_Ad,2024-07-13,Traffic,Facebook_Feed,Mobile,35-44,Female,2415863,1946015,1.24,50605,2.09,42410,2.32,117635.47,4821,560816.43,4.77,116.33,0,0.0,15645,6830,1536,956
Back_To_School_2024,Retargeting_Set,Facebook_Feed_Ad,2024-07-13,Brand_Awareness,Facebook_Feed,Desktop,18-24,Female,1163339,868454,1.34,18137,1.56,15092,1.92,34748.3,1332,183364.35,5.28,137.66,0,0.0,7537,4514,579,427
Back_To_School_2024,Engagement_Set,Instagram_Explore_Ad,2024-07-13,Traffic,Instagram_Explore,Mobile,18-24,Female,449556,305486,1.47,6862,1.53,6375,2.59,17758.58,448,56168.89,3.16,125.38,0,0.0,1897,954,197,79
Back_To_School_2024,Engagement_Set,Audience_Network_Ad,2024-07-13,Brand_Awareness,Audience_Network,Desktop,18-24,Male,1503759,1084861,1.39,37692,2.51,33042,2.14,80811.24,3539,578410.79,7.16,163.44,0,0.0,6573,3075,829,262
Spring_Launch_2024,Conversion_Set,Instagram_Reels_Ad,2024-07-13,Traffic,Instagram_Reels,Desktop,25-34,Male,1215582,903309,1.35,28705,2.36,25724,2.57,73748.51,2342,285264.38,3.87,121.8,818158,21.0,4594,1996,324,242
Spring_Launch_2024,Traffic_Set,Facebook_Marketplace_Ad,2024-07-13,Traffic,Facebook_Marketplace,Mobile,25-34,Female,1232593,955998,1.29,31781,2.58,24653,2.55,81189.04,3021,405496.77,4.99,134.23,0,0.0,7913,3620,976,486
Spring_Launch_2024,Awareness_Set,Facebook_Feed_Ad,2024-07-13,Brand_Awareness,Facebook_Feed,Desktop,25-34,Male,1353255,1027825,1.32,20894,1.54,17873,2.07,43333.75,1964,314184.01,7.25,159.97,0,0.0,8433,3398,999,532
Valentine_Day_2024,Conversion_Set,Instagram_Feed_Ad,2024-07-13,Brand_Awareness,Instagram_Feed,Mobile,18-24,Female,1436452,997657,1.44,21511,1.5,16532,2.31,49761.31,1854,321188.81,6.45,173.24,0,0.0,6742,3144,724,402
Valentine_Day_2024,Retargeting_Set,Facebook_Marketplace_Ad,2024-07-13,Traffic,Facebook_Marketplace,Mobile,45-54,Female,1827301,1453560,1.26,34938,1.91,30498,2.51,87818.18,2779,357289.99,4.07,128.57,0,0.0,7325,2930,828,280
Valentine_Day_2024,Conversion_Set,Instagram_Reels_Ad,2024-07-13,Conversions,Instagram_Reels,Mobile,25-34,Female,578109,416054,1.39,11981,2.07,9976,2.35,28199.84,702,86478.31,3.07,123.19,375652,16.2,2536,1048,313,141
New_Year_2024,Awareness_Set,Instagram_Reels_Ad,2024-07-13,Traffic,Instagram_Reels,Mobile,25-34,Female,568081,388997,1.46,14598,2.57,12857,2.13,31055.22,1309,209266.22,6.74,159.87,410603,17.8,2720,1093,341,144
New_Year_2024,Consideration_Set,Instagram_Stories_Ad,2024-07-13,Traffic,Instagram_Stories,Desktop,25-34,Male,1308420,1063667,1.23,32683,2.5,30498,2.53,82660.86,3395,442001.16,5.35,130.19,966902,21.5,5485,2301,706,240
New_Year_2024,Awareness_Set,Instagram_Feed_Ad,2024-07-13,Brand_Awareness,Instagram_Feed,Desktop,45-54,Male,1826284,1233872,1.48,26028,1.43,21972,1.97,51276.95,2319,345073.53,6.73,148.8,0,0.0,6816,2948,635,276
Holiday_Campaign_2024,Conversion_Set,Instagram_Reels_Ad,2024-07-14,Traffic,Instagram_Reels,Mobile,18-24,Male,1160320,855632,1.36,17545,1.51,14866,1.84,32281.71,1091,141718.03,4.39,129.9,862671,22.6,6937,3238,598,357
Holiday_Campaign_2024,Engagement_Set,Audience_Network_Ad,2024-07-14,Traffic,Audience_Network,Desktop,45-54,Female,2124844,1750884,1.21,33102,1.56,25600,2.37,78485.94,3176,524320.22,6.68,165.09,0,0.0,11761,6948,1183,734
Holiday_Campaign_2024,Traffic_Set,Facebook_Feed_Ad,2024-07-14,Brand_Awareness,Facebook_Feed,Desktop,45-54,Female,1870456,1500243,1.25,33139,1.77,26456,2.24,74309.09,2576,429960.12,5.79,166.91,0,0.0,7107,3209,818,268
Black_Friday_2024,Consideration_Set,Facebook_Marketplace_Ad,2024-07-14,Brand_Awareness,Facebook_Marketplace,Desktop,25-34,Female,1142289,837381,1.36,24526,2.15,19421,2.52,61740.08,1900,321455.79,5.21,169.19,0,0.0,5601,2548,439,196
Black_Friday_2024,Traffic_Set,Instagram_Stories_Ad,2024-07-14,Brand_Awareness,Instagram_Stories,Mobile,25-34,Female,1117546,772306,1.45,20898,1.87,18080,2.0,41850.41,1346,216616.97,5.18,160.93,856225,13.7,4433,2624,320,285
Black_Friday_2024,Consideration_Set,Instagram_Feed_Ad,2024-07-14,Traffic,Instagram_Feed,Mobile,35-44,Male,609846,491566,1.24,10786,1.77,9972,2.04,21991.7,942,113644.66,5.17,120.64,0,0.0,2577,1429,262,161
Cyber_Monday_2024,Consideration_Set,Instagram_Explore_Ad,2024-07-14,Traffic,Instagram_Explore,Mobile,18-24,Male,1114251,897497,1.24,21602,1.94,20121,2.6,56265.74,1550,259444.54,4.61,167.38,0,0.0,6733,2976,723,250
Cyber_Monday_2024,Consideration_Set,Audience_Network_Ad,2024-07-14,Conversions,Audience_Network,Desktop,35-44,Female,1066097,747527,1.43,15831,1.48,13187,2.27,35899.82,1536,264969.32,7.38,172.51,0,0.0,5136,2116,590,266
Cyber_Monday_2024,Lookalike_Set,Instagram_Stories_Ad,2024-07-14,Brand_Awareness,Instagram_Stories,Mobile,35-44,Female,784928,566239,1.39,15721,2.0,12931,2.43,38141.83,1290,215245.75,5.64,166.86,519089,15.2,4751,2429,391,255
Summer_Sale_2024,Lookalike_Set,Instagram_Reels_Ad,2024-07-14,Brand_Awareness,Instagram_Reels,Desktop,18-24,Male,1233312,988697,1.25,23975,1.94,21301,1.84,44211.62,1798,311104.35,7.04,173.03,900564,14.3,5344,2490,582,308
Summer_Sale_2024,Traffic_Set,Facebook_Marketplace_Ad,2024-07-14,Conversions,Facebook_Marketplace,Mobile,45-54,Female,951122,714750,1.33,22569,2.37,18942,1.87,42181.8,1875,321062.78,7.61,171.23,0,0.0,5591,2883,608,351
Summer_Sale_2024,Engagement_Set,Instagram_Stories_Ad,2024-07-14,Traffic,Instagram_Stories,Desktop,35-44,Female,1060181,768322,1.38,27275,2.57,24868,2.04,55757.69,2134,298919.05,5.36,140.07,592391,22.9,4996,2873,406,256
Back_To_School_2024,Engagement_Set,Instagram_Explore_Ad,2024-07-14,Conversions,Instagram_Explore,Desktop,35-44,Male,1074777,848679,1.27,22539,2.1,19639,1.81,40694.49,1490,179263.67,4.41,120.31,0,0.0,4693,2466,487,250
Back_To_School_2024,Consideration_Set,Instagram_Stories_Ad,2024-07-14,Traffic,Instagram_Stories,Mobile,35-44,Male,1381943,989408,1.4,23401,1.69,18447,2.51,58670.57,2002,253888.91,4.33,126.82,782282,22.0,7916,4210,747,339
Back_To_School_2024,Traffic_Set,Facebook_Marketplace_Ad,2024-07-14,Brand_Awareness,Facebook_Marketplace,Mobile,45-54,Female,893573,710020,1.26,15745,1.76,14313,2.43,38226.66,1106,155658.51,4.07,140.74,0,0.0,3625,1530,410,155
Spring_Launch_2024,Lookalike_Set,Facebook_Feed_Ad,2024-07-14,Conversions,Facebook_Feed,Mobile,35-44,Male,652385,537787,1.21,9733,1.49,8228,2.47,23999.78,913,146152.89,6.09,160.08,0,0.0,2966,1455,313,190
Spring_Launch_2024,Lookalike_Set,Facebook_Marketplace_Ad,2024-07-14,Brand_Awareness,Facebook_Marketplace,Desktop,18-24,Female,813860,662051,1.23,14024,1.72,13086,2.35,32954.04,1097,166279.58,5.05,151.58,0,0.0,3513,1597,269,134
Spring_Launch_2024,Conversion_Set,Instagram_Stories_Ad,2024-07-14,Traffic,Instagram_Stories,Mobile,35-44,Female,736209,581184,1.27,15678,2.13,12267,2.51,39351.28,1330,228400.4,5.8,171.73,511111,14.5,3623,1919,259,128
