Campaign_Name,Placement_Name,Creative_Name,Site_Name,Date,Ad_Type,Environment,Device,Impressions,Clicks,CTR,Total_Conversions,Post_Click_Conversions,Post_View_Conversions,Click_Through_Conversions,View_Through_Conversions,Media_Cost,Revenue,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Active_View_Eligible_Impressions,Active_View_Avg_Time_Seconds
Cyber_Monday_2024,Native_Placement,Native_Creative,Deals.com,2024-07-25,Native,Mobile,Mobile,1559720,38952,2.5,2700,2295,405,2295,405,74909.11,522176.08,6.97,48.03,1.92,27.74,1403748,1559720,90.0,1403748,1559720,1559720,10.3
Cyber_Monday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-25,Display,Desktop,Desktop,2332399,56690,2.43,3750,3187,563,3187,563,117065.31,569212.87,4.86,50.19,2.07,31.22,2099159,2332399,90.0,2099159,2332399,2332399,15.7
Cyber_Monday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-25,Video,Mobile,Mobile,3461763,86781,2.51,7873,6692,1181,6692,1181,151814.56,1291820.73,8.51,43.85,1.75,19.28,3115586,3461763,90.0,3115586,3461763,3461763,11.2
Summer_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-25,Video,Desktop,Desktop,1096331,19536,1.78,1520,1292,228,1292,228,43558.77,229900.01,5.28,39.73,2.23,28.66,986697,1096331,90.0,986697,1096331,1096331,9.7
Summer_Sale_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-25,Native,Mobile,Mobile,725005,18446,2.54,1243,1056,187,1056,187,34482.09,228939.24,6.64,47.56,1.87,27.74,652504,725005,90.0,652504,725005,725005,9.8
Summer_Sale_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-25,Native,Mobile,Mobile,1644756,41499,2.52,3250,2762,488,2762,488,89030.3,495724.56,5.57,54.13,2.15,27.39,1480280,1644756,90.0,1480280,1644756,1644756,10.1
Back_To_School_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-25,Native,Desktop,Desktop,2880231,45251,1.57,4145,3523,622,3523,622,89343.37,687023.09,7.69,31.02,1.97,21.55,2592207,2880231,90.0,2592207,2880231,2880231,10.7
Back_To_School_2024,Video_Placement,Video_Creative,Deals.com,2024-07-25,Video,Mobile,Mobile,3475739,83004,2.39,6038,5132,906,5132,906,180256.42,989621.25,5.49,51.86,2.17,29.85,3128165,3475739,90.0,3128165,3475739,3475739,12.2
Back_To_School_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-25,Video,Mobile,Mobile,1184408,24660,2.08,1644,1397,247,1397,247,43037.09,240689.26,5.59,36.34,1.75,26.18,1065967,1184408,90.0,1065967,1184408,1184408,10.1
Spring_Launch_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-25,Native,Desktop,Desktop,1872979,50859,2.72,4069,3458,611,3458,611,126383.07,658453.68,5.21,67.48,2.48,31.06,1685681,1872979,90.0,1685681,1872979,1872979,11.8
Spring_Launch_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-25,Video,Mobile,Mobile,2924036,67335,2.3,5134,4363,771,4363,771,145677.51,894809.49,6.14,49.82,2.16,28.38,2631632,2924036,90.0,2631632,2924036,2924036,14.5
Spring_Launch_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-25,Display,Desktop,Desktop,1684223,47219,2.8,4493,3819,674,3819,674,96063.05,657424.09,6.84,57.04,2.03,21.38,1515800,1684223,90.0,1515800,1684223,1684223,8.8
Valentine_Day_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-25,Video,Mobile,Mobile,1960692,32133,1.64,2226,1892,334,1892,334,55410.62,392600.99,7.09,28.26,1.72,24.89,1764622,1960692,90.0,1764622,1960692,1960692,10.2
Valentine_Day_2024,Video_Placement,Video_Creative,Deals.com,2024-07-25,Video,Mobile,Mobile,1626746,27265,1.68,2446,2079,367,2079,367,63668.29,401659.73,6.31,39.14,2.34,26.03,1464071,1626746,90.0,1464071,1626746,1626746,15.6
Valentine_Day_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-25,Display,Desktop,Desktop,1419934,37122,2.61,2860,2431,429,2431,429,72642.08,425574.89,5.86,51.16,1.96,25.4,1277940,1419934,90.0,1277940,1419934,1419934,10.0
New_Year_2024,Display_Placement,Display_Creative,Deals.com,2024-07-25,Display,Mobile,Mobile,2996861,70159,2.34,4431,3766,665,3766,665,147089.5,664648.54,4.52,49.08,2.1,33.2,2697174,2996861,90.0,2697174,2996861,2996861,9.5
New_Year_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-25,Video,Mobile,Mobile,2783773,59694,2.14,4105,3489,616,3489,616,147875.19,676705.29,4.58,53.12,2.48,36.02,2505395,2783773,90.0,2505395,2783773,2783773,11.3
New_Year_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-25,Display,Desktop,Desktop,1106556,25294,2.29,1963,1668,295,1668,295,42838.0,349133.64,8.15,38.71,1.69,21.82,995900,1106556,90.0,995900,1106556,1106556,14.7
Holiday_Campaign_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-26,Video,Desktop,Desktop,2377653,63917,2.69,4150,3527,623,3527,623,117687.99,747253.91,6.35,49.5,1.84,28.36,2139887,2377653,90.0,2139887,2377653,2377653,10.2
Holiday_Campaign_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-26,Video,Desktop,Desktop,1452311,24217,1.67,2108,1791,317,1791,317,41269.14,335724.91,8.14,28.42,1.7,19.58,1307079,1452311,90.0,1307079,1452311,1452311,9.7
Holiday_Campaign_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-26,Native,Mobile,Mobile,2180375,48068,2.2,2968,2522,446,2522,446,111053.67,542457.48,4.88,50.93,2.31,37.42,1962337,2180375,90.0,1962337,2180375,2180375,12.7
Black_Friday_2024,Native_Placement,Native_Creative,Deals.com,2024-07-26,Native,Desktop,Desktop,959473,22201,2.31,2098,1783,315,1783,315,38260.64,331724.1,8.67,39.88,1.72,18.24,863525,959473,90.0,863525,959473,959473,10.9
Black_Friday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-26,Video,Desktop,Desktop,1214357,29138,2.4,1800,1530,270,1530,270,54241.1,345309.92,6.37,44.67,1.86,30.13,1092921,1214357,90.0,1092921,1214357,1214357,14.4
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-26,Native,Mobile,Mobile,1903505,50160,2.64,3541,3009,532,3009,532,89405.31,625365.63,6.99,46.97,1.78,25.25,1713154,1903505,90.0,1713154,1903505,1903505,11.4
Cyber_Monday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-26,Video,Desktop,Desktop,2121761,44602,2.1,4221,3587,634,3587,634,77511.34,651504.14,8.41,36.53,1.74,18.36,1909584,2121761,90.0,1909584,2121761,2121761,13.3
Cyber_Monday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-26,Video,Desktop,Desktop,3651146,100468,2.75,7800,6630,1170,6630,1170,171702.97,1271454.08,7.4,47.03,1.71,22.01,3286031,3651146,90.0,3286031,3651146,3651146,15.6
Cyber_Monday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-26,Video,Desktop,Desktop,1908283,47690,2.5,3081,2618,463,2618,463,81120.97,536082.81,6.61,42.51,1.7,26.33,1717454,1908283,90.0,1717454,1908283,1908283,15.0
Summer_Sale_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-26,Native,Mobile,Mobile,1757802,46714,2.66,3617,3074,543,3074,543,102365.84,674687.57,6.59,58.24,2.19,28.3,1582021,1757802,90.0,1582021,1757802,1757802,8.9
Summer_Sale_2024,Display_Placement,Display_Creative,Deals.com,2024-07-26,Display,Mobile,Mobile,3399167,76182,2.24,7263,6173,1090,6173,1090,176909.48,1105923.95,6.25,52.04,2.32,24.36,3059250,3399167,90.0,3059250,3399167,3399167,10.0
Summer_Sale_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-26,Display,Mobile,Mobile,1098355,20742,1.89,1498,1273,225,1273,225,45368.55,249814.8,5.51,41.31,2.19,30.29,988519,1098355,90.0,988519,1098355,1098355,9.2
Back_To_School_2024,Native_Placement,Native_Creative,Deals.com,2024-07-26,Native,Mobile,Mobile,2985952,62739,2.1,5696,4841,855,4841,855,109298.97,1058392.61,9.68,36.6,1.74,19.19,2687356,2985952,90.0,2687356,2985952,2985952,10.1
Back_To_School_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-26,Video,Mobile,Mobile,1807281,43620,2.41,4075,3463,612,3463,612,85031.45,611482.06,7.19,47.05,1.95,20.87,1626552,1807281,90.0,1626552,1807281,1807281,15.2
Back_To_School_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-26,Video,Mobile,Mobile,2480556,45814,1.85,3407,2895,512,2895,512,82591.37,543910.96,6.59,33.3,1.8,24.24,2232500,2480556,90.0,2232500,2480556,2480556,11.6
Spring_Launch_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-26,Video,Desktop,Desktop,1125780,24028,2.13,1677,1425,252,1425,252,56001.01,320875.24,5.73,49.74,2.33,33.39,1013202,1125780,90.0,1013202,1125780,1125780,9.5
Spring_Launch_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-26,Native,Desktop,Desktop,1805926,50023,2.77,4171,3545,626,3545,626,125907.52,673980.18,5.35,69.72,2.52,30.19,1625333,1805926,90.0,1625333,1805926,1805926,15.0
Spring_Launch_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-26,Video,Mobile,Mobile,1519211,29881,1.97,2516,2138,378,2138,378,62991.61,387810.37,6.16,41.46,2.11,25.04,1367289,1519211,90.0,1367289,1519211,1519211,10.1
Valentine_Day_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-26,Display,Mobile,Mobile,1206674,29922,2.48,2285,1942,343,1942,343,62871.78,351163.28,5.59,52.1,2.1,27.52,1086006,1206674,90.0,1086006,1206674,1206674,12.0
Valentine_Day_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-26,Display,Desktop,Desktop,1361909,36339,2.67,2988,2539,449,2539,449,91493.59,567875.66,6.21,67.18,2.52,30.62,1225718,1361909,90.0,1225718,1361909,1361909,9.8
Valentine_Day_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-26,Native,Mobile,Mobile,2662017,45631,1.71,3352,2849,503,2849,503,106418.86,510996.39,4.8,39.98,2.33,31.75,2395815,2662017,90.0,2395815,2662017,2662017,15.4
New_Year_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-26,Native,Mobile,Mobile,3028815,76586,2.53,4176,3549,627,3549,627,134701.3,735660.53,5.46,44.47,1.76,32.26,2725933,3028815,90.0,2725933,3028815,3028815,15.0
New_Year_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-26,Native,Mobile,Mobile,3574972,87538,2.45,5387,4578,809,4578,809,161404.16,1020564.46,6.32,45.15,1.84,29.96,3217474,3574972,90.0,3217474,3574972,3574972,9.6
New_Year_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-26,Display,Mobile,Mobile,2838890,63711,2.24,4553,3870,683,3870,683,130599.97,877388.49,6.72,46.0,2.05,28.68,2555001,2838890,90.0,2555001,2838890,2838890,15.2
Holiday_Campaign_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-27,Display,Mobile,Mobile,3234106,67163,2.08,3849,3271,578,3271,578,169128.87,584711.2,3.46,52.3,2.52,43.94,2910695,3234106,90.0,2910695,3234106,3234106,12.6
Holiday_Campaign_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-27,Display,Mobile,Mobile,1595113,35318,2.21,2338,1987,351,1987,351,85942.28,453304.12,5.27,53.88,2.43,36.76,1435601,1595113,90.0,1435601,1595113,1595113,11.8
Holiday_Campaign_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-27,Display,Desktop,Desktop,1232413,29770,2.42,2067,1756,311,1756,311,74669.52,308103.12,4.13,60.59,2.51,36.12,1109171,1232413,90.0,1109171,1232413,1232413,9.6
Black_Friday_2024,Video_Placement,Video_Creative,Deals.com,2024-07-27,Video,Mobile,Mobile,2853796,72526,2.54,5345,4543,802,4543,802,138735.15,856805.17,6.18,48.61,1.91,25.96,2568416,2853796,90.0,2568416,2853796,2853796,11.3
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-27,Native,Desktop,Desktop,868610,23129,2.66,1282,1089,193,1089,193,46769.46,234128.79,5.01,53.84,2.02,36.48,781749,868610,90.0,781749,868610,868610,8.8
Black_Friday_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-27,Video,Mobile,Mobile,3523932,87122,2.47,4861,4131,730,4131,730,211863.03,823222.77,3.89,60.12,2.43,43.58,3171538,3523932,90.0,3171538,3523932,3523932,13.6
Cyber_Monday_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-27,Display,Desktop,Desktop,1561054,42197,2.7,2991,2542,449,2542,449,79315.98,471466.84,5.94,50.81,1.88,26.52,1404948,1561054,90.0,1404948,1561054,1561054,14.5
Cyber_Monday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-27,Display,Mobile,Mobile,1356189,22178,1.64,1179,1002,177,1002,177,52589.93,193611.53,3.68,38.78,2.37,44.61,1220570,1356189,90.0,1220570,1356189,1356189,10.8
Cyber_Monday_2024,Video_Placement,Video_Creative,Deals.com,2024-07-27,Video,Desktop,Desktop,2294803,45835,2.0,4410,3748,662,3748,662,114621.74,711805.71,6.21,49.95,2.5,25.99,2065322,2294803,90.0,2065322,2294803,2294803,16.0
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-27,Display,Desktop,Desktop,2106759,56206,2.67,3487,2963,524,2963,524,133447.07,566777.85,4.25,63.34,2.37,38.27,1896083,2106759,90.0,1896083,2106759,2106759,10.2
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-27,Display,Mobile,Mobile,2259806,41190,1.82,4000,3400,600,3400,600,72955.81,580044.24,7.95,32.28,1.77,18.24,2033825,2259806,90.0,2033825,2259806,2259806,15.3
Summer_Sale_2024,Native_Placement,Native_Creative,Deals.com,2024-07-27,Native,Desktop,Desktop,1262880,26476,2.1,1487,1263,224,1263,224,57265.2,244730.47,4.27,45.34,2.16,38.51,1136592,1262880,90.0,1136592,1262880,1262880,12.4
Back_To_School_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-27,Display,Desktop,Desktop,1335724,31853,2.38,3049,2591,458,2591,458,71039.99,493357.5,6.94,53.18,2.23,23.3,1202151,1335724,90.0,1202151,1335724,1335724,11.2
Back_To_School_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-27,Video,Mobile,Mobile,1418751,26705,1.88,1854,1575,279,1575,279,63754.84,349196.9,5.48,44.94,2.39,34.39,1276875,1418751,90.0,1276875,1418751,1418751,13.5
Back_To_School_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-27,Native,Desktop,Desktop,1473346,30995,2.1,2514,2136,378,2136,378,73057.84,457875.32,6.27,49.59,2.36,29.06,1326011,1473346,90.0,1326011,1473346,1473346,9.0
Spring_Launch_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-27,Native,Desktop,Desktop,2006988,49980,2.49,2846,2419,427,2419,427,90274.27,525608.77,5.82,44.98,1.81,31.72,1806289,2006988,90.0,1806289,2006988,2006988,12.9
Spring_Launch_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-27,Native,Mobile,Mobile,1485052,26491,1.78,1427,1212,215,1212,215,48108.48,239138.19,4.97,32.4,1.82,33.71,1336546,1485052,90.0,1336546,1485052,1485052,12.7
Spring_Launch_2024,Display_Placement,Display_Creative,Deals.com,2024-07-27,Display,Desktop,Desktop,3081591,76589,2.49,7434,6318,1116,6318,1116,133733.93,1123584.24,8.4,43.4,1.75,17.99,2773431,3081591,90.0,2773431,3081591,3081591,9.4
Valentine_Day_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-27,Video,Mobile,Mobile,2809033,53154,1.89,4425,3761,664,3761,664,95223.28,662700.22,6.96,33.9,1.79,21.52,2528129,2809033,90.0,2528129,2809033,2809033,12.2
Valentine_Day_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-27,Native,Mobile,Mobile,1572388,41424,2.63,3736,3175,561,3175,561,73678.39,694628.73,9.43,46.86,1.78,19.72,1415149,1572388,90.0,1415149,1572388,1572388,13.0
Valentine_Day_2024,Display_Placement,Display_Creative,Deals.com,2024-07-27,Display,Mobile,Mobile,1392345,23183,1.67,1988,1689,299,1689,299,40108.73,315420.61,7.86,28.81,1.73,20.18,1253110,1392345,90.0,1253110,1392345,1392345,9.5
New_Year_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-27,Video,Mobile,Mobile,2668449,63821,2.39,5909,5022,887,5022,887,146561.89,1143487.96,7.8,54.92,2.3,24.8,2401604,2668449,90.0,2401604,2668449,2668449,14.5
New_Year_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-27,Native,Mobile,Mobile,1668039,37744,2.26,2759,2345,414,2345,414,81353.94,479173.62,5.89,48.77,2.16,29.49,1501235,1668039,90.0,1501235,1668039,1668039,14.0
New_Year_2024,Display_Placement,Display_Creative,Deals.com,2024-07-27,Display,Mobile,Mobile,1667615,42119,2.53,2483,2110,373,2110,373,71687.13,424504.07,5.92,42.99,1.7,28.87,1500853,1667615,90.0,1500853,1667615,1667615,13.1
Holiday_Campaign_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-28,Video,Mobile,Mobile,1013193,22495,2.22,1722,1463,259,1463,259,38783.53,311321.84,8.03,38.28,1.72,22.52,911873,1013193,90.0,911873,1013193,1013193,10.3
Holiday_Campaign_2024,Display_Placement,Display_Creative,Deals.com,2024-07-28,Display,Desktop,Desktop,2977289,58065,1.95,4297,3652,645,3652,645,141048.87,797588.31,5.65,47.37,2.43,32.82,2679560,2977289,90.0,2679560,2977289,2977289,14.6
Holiday_Campaign_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-28,Video,Desktop,Desktop,1526440,24477,1.6,1952,1659,293,1659,293,49565.46,372564.46,7.52,32.47,2.02,25.39,1373796,1526440,90.0,1373796,1526440,1526440,11.4
Black_Friday_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-28,Native,Mobile,Mobile,2186903,48862,2.23,4316,3668,648,3668,648,93100.25,830971.8,8.93,42.57,1.91,21.57,1968212,2186903,90.0,1968212,2186903,2186903,12.8
Black_Friday_2024,Video_Placement,Video_Creative,Deals.com,2024-07-28,Video,Mobile,Mobile,1652599,36916,2.23,3220,2737,483,2737,483,63613.41,596536.67,9.38,38.49,1.72,19.76,1487339,1652599,90.0,1487339,1652599,1652599,12.7
Black_Friday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-28,Video,Desktop,Desktop,1694005,28583,1.69,2454,2085,369,2085,369,51168.64,378672.34,7.4,30.21,1.79,20.85,1524604,1694005,90.0,1524604,1694005,1694005,9.7
Cyber_Monday_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-28,Display,Mobile,Mobile,1720154,41519,2.41,2685,2282,403,2282,403,74964.85,431797.93,5.76,43.58,1.81,27.92,1548138,1720154,90.0,1548138,1720154,1720154,12.5
Cyber_Monday_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-28,Video,Mobile,Mobile,1781528,36070,2.02,2697,2292,405,2292,405,73545.53,502871.64,6.84,41.28,2.04,27.27,1603375,1781528,90.0,1603375,1781528,1781528,9.0
Cyber_Monday_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-28,Native,Desktop,Desktop,1905710,35483,1.86,3015,2562,453,2562,453,71683.94,480925.61,6.71,37.62,2.02,23.78,1715139,1905710,90.0,1715139,1905710,1905710,13.4
Summer_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-28,Video,Desktop,Desktop,2061807,43997,2.13,3233,2748,485,2748,485,76090.15,619519.73,8.14,36.9,1.73,23.54,1855626,2061807,90.0,1855626,2061807,2061807,15.1
Summer_Sale_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-28,Native,Desktop,Desktop,2158639,55039,2.55,3665,3115,550,3115,550,126234.94,626169.93,4.96,58.48,2.29,34.44,1942775,2158639,90.0,1942775,2158639,2158639,12.2
Summer_Sale_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-28,Video,Mobile,Mobile,895870,25212,2.81,2273,1932,341,1932,341,59158.6,363795.3,6.15,66.03,2.35,26.03,806283,895870,90.0,806283,895870,895870,10.9
Back_To_School_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-28,Video,Mobile,Mobile,1523745,40486,2.66,3828,3253,575,3253,575,77162.28,671730.38,8.71,50.64,1.91,20.16,1371370,1523745,90.0,1371370,1523745,1523745,14.2
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-28,Video,Mobile,Mobile,1114986,23167,2.08,1411,1199,212,1199,212,52521.45,266048.34,5.07,47.11,2.27,37.22,1003487,1114986,90.0,1003487,1114986,1114986,15.3
Back_To_School_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-28,Video,Mobile,Mobile,3237124,64685,2.0,5320,4522,798,4522,798,155631.08,938547.2,6.03,48.08,2.41,29.25,2913411,3237124,90.0,2913411,3237124,3237124,11.8
Spring_Launch_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-28,Video,Mobile,Mobile,3002812,79348,2.64,7316,6218,1098,6218,1098,193504.48,1204099.67,6.22,64.44,2.44,26.45,2702530,3002812,90.0,2702530,3002812,3002812,15.2
Spring_Launch_2024,Video_Placement,Video_Creative,Deals.com,2024-07-28,Video,Desktop,Desktop,2268793,36082,1.59,2926,2487,439,2487,439,74881.69,463867.23,6.19,33.01,2.08,25.59,2041913,2268793,90.0,2041913,2268793,2268793,16.0
Spring_Launch_2024,Native_Placement,Native_Creative,Deals.com,2024-07-28,Native,Mobile,Mobile,928712,25897,2.79,1545,1313,232,1313,232,51707.76,256128.55,4.95,55.68,2.0,33.47,835840,928712,90.0,835840,928712,928712,14.2
Valentine_Day_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-28,Native,Mobile,Mobile,2130256,60534,2.84,5218,4435,783,4435,783,141865.07,782323.61,5.51,66.6,2.34,27.19,1917230,2130256,90.0,1917230,2130256,2130256,12.3
Valentine_Day_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-28,Display,Mobile,Mobile,1805708,34245,1.9,2021,1717,304,1717,304,71494.36,387931.04,5.43,39.59,2.09,35.38,1625137,1805708,90.0,1625137,1805708,1805708,12.4
Valentine_Day_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-28,Video,Desktop,Desktop,1531791,36737,2.4,3477,2955,522,2955,522,63232.03,529627.67,8.38,41.28,1.72,18.19,1378611,1531791,90.0,1378611,1531791,1531791,9.7
New_Year_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-28,Video,Mobile,Mobile,880059,17062,1.94,1071,910,161,910,161,36528.05,172636.38,4.73,41.51,2.14,34.11,792053,880059,90.0,792053,880059,880059,11.8
New_Year_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-28,Native,Mobile,Mobile,3555874,62066,1.75,4343,3691,652,3691,652,117673.95,749199.92,6.37,33.09,1.9,27.1,3200286,3555874,90.0,3200286,3555874,3555874,14.3
New_Year_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-28,Display,Desktop,Desktop,1998854,44378,2.22,4037,3431,606,3431,606,103820.71,615671.6,5.93,51.94,2.34,25.72,1798968,1998854,90.0,1798968,1998854,1998854,10.6
Holiday_Campaign_2024,Display_Placement,Display_Creative,Deals.com,2024-07-29,Display,Mobile,Mobile,2053360,58042,2.83,4029,3424,605,3424,605,108714.91,760778.35,7.0,52.94,1.87,26.98,1848024,2053360,90.0,1848024,2053360,2053360,10.2
