Campaign_Name,Ad_Squad_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Swipes,Swipe_Up_Rate,Video_Views,Video_View_Rate,Quartile_1,Quartile_2,Quartile_3,Completion_Rate,Spend,eCPM,eCPSwipe,Screen_Time_Millis,Conversions,Conversion_Rate,Revenue,ROAS,Frequency,Reach
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-07-05,App_Installs,Discover,Mobile,35-44,Female,2179127,46146,2.12,1806720,82.91,1626048,1445376,1084032,60.0,98849.96,45.36,2.14,10078,3653,7.92,568804.02,5.75,1.42,1529349
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-07-05,Video_Views,Spotlight,Mobile,25-34,Female,2436140,53295,2.19,1855696,76.17,1670126,1484556,1113417,60.0,112990.53,46.38,2.12,8414,4375,8.21,632449.62,5.6,1.62,1500949
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-07-05,Conversions,Camera,Mobile,18-24,Male,701347,11265,1.61,539620,76.94,485658,431696,323772,60.0,19141.16,27.29,1.7,9557,1081,9.6,169942.91,8.88,1.59,441900
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-07-05,Conversions,Discover,Mobile,35-44,Female,2274238,47243,2.08,1824193,80.21,1641773,1459354,1094515,60.0,95945.2,42.19,2.03,9770,3438,7.28,489073.6,5.1,1.59,1432614
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-07-05,App_Installs,Discover,Mobile,18-24,Female,1172805,15578,1.33,901727,76.89,811554,721381,541036,60.0,32954.81,28.1,2.12,8795,1548,9.94,229341.86,6.96,1.52,770753
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-07-05,Video_Views,Stories,Mobile,35-44,Male,2136749,32304,1.51,1902755,89.05,1712479,1522204,1141653,60.0,55205.36,25.84,1.71,8183,3318,10.27,453816.08,8.22,1.58,1353513
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-07-05,Video_Views,Camera,Mobile,25-34,Male,990504,13258,1.34,869822,87.82,782839,695857,521893,60.0,21758.47,21.97,1.64,9538,1349,10.17,235473.59,10.82,1.52,651795
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-07-05,Engagement,Spotlight,Mobile,18-24,Female,1906315,31339,1.64,1679979,88.13,1511981,1343983,1007987,60.0,53216.1,27.92,1.7,8013,3006,9.59,516367.95,9.7,1.58,1209107
New_Year_2024,Camera_Squad,Camera_Ad,2024-07-05,App_Installs,Camera,Mobile,18-24,Female,2305242,49410,2.14,2077869,90.14,1870082,1662295,1246721,60.0,93056.9,40.37,1.88,7767,4986,10.09,894274.67,9.61,1.67,1378099
New_Year_2024,Stories_Squad,Stories_Ad,2024-07-05,App_Installs,Stories,Mobile,18-24,Female,1873394,40271,2.15,1665947,88.93,1499352,1332757,999568,60.0,71971.5,38.42,1.79,7973,2792,6.93,438381.72,6.09,1.63,1152128
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-07-06,Video_Views,Discover,Mobile,35-44,Male,2527734,33911,1.34,2235473,88.44,2011925,1788378,1341283,60.0,60920.27,24.1,1.8,7272,3299,9.73,462860.61,7.6,1.59,1589582
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-07-06,Conversions,Spotlight,Mobile,25-34,Female,1166884,24876,2.13,960694,82.33,864624,768555,576416,60.0,40932.61,35.08,1.65,8919,2883,11.59,439774.66,10.74,1.65,707047
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-07-06,Video_Views,Stories,Mobile,25-34,Female,2500519,31609,1.26,1966730,78.65,1770057,1573384,1180038,60.0,68732.23,27.49,2.17,9959,2334,7.38,330110.89,4.8,1.52,1648152
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-07-06,Conversions,Camera,Mobile,18-24,Male,2359551,55074,2.33,2028606,85.97,1825745,1622884,1217163,60.0,84528.43,35.82,1.53,8901,6565,11.92,1021375.63,12.08,1.61,1468495
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-06,Engagement,Spotlight,Mobile,18-24,Female,1363398,18451,1.35,1018781,74.72,916902,815024,611268,60.0,33445.97,24.53,1.81,7958,2040,11.06,333481.1,9.97,1.4,974689
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-07-06,App_Installs,Stories,Mobile,35-44,Female,1973065,28264,1.43,1527615,77.42,1374853,1222092,916569,60.0,47795.5,24.22,1.69,7768,3057,10.82,548659.13,11.48,1.4,1404351
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-07-06,Engagement,Discover,Mobile,18-24,Female,1258655,20321,1.61,963791,76.57,867411,771032,578274,60.0,43158.11,34.29,2.12,7959,2022,9.95,290980.12,6.74,1.56,806644
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-06,App_Installs,Spotlight,Mobile,35-44,Male,1362848,23845,1.75,1241854,91.12,1117668,993483,745112,60.0,36256.59,26.6,1.52,8059,2002,8.4,318580.68,8.79,1.54,886406
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-07-06,Conversions,Stories,Mobile,25-34,Male,2000364,44102,2.2,1805983,90.28,1625384,1444786,1083589,60.0,91545.57,45.76,2.08,8016,4910,11.13,797512.52,8.71,1.44,1384982
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-07-06,Video_Views,Camera,Mobile,18-24,Male,2271938,36402,1.6,1873408,82.46,1686067,1498726,1124044,60.0,61567.76,27.1,1.69,8793,4276,11.75,645746.73,10.49,1.67,1358041
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-07-06,App_Installs,Discover,Mobile,25-34,Male,1355530,18697,1.38,1061947,78.34,955752,849557,637168,60.0,34096.21,25.15,1.82,8443,1651,8.83,287909.98,8.44,1.47,923294
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-07-06,Video_Views,Stories,Mobile,35-44,Male,1764615,28265,1.6,1544890,87.55,1390401,1235912,926934,60.0,42921.35,24.32,1.52,7415,1840,6.51,320502.48,7.47,1.55,1141757
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-07-06,Conversions,Spotlight,Mobile,35-44,Male,1961968,44479,2.27,1745518,88.97,1570966,1396414,1047310,60.0,89191.11,45.46,2.01,10320,4048,9.1,651628.96,7.31,1.4,1396493
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-07-06,Engagement,Camera,Mobile,18-24,Female,1806678,38590,2.14,1408743,77.97,1267868,1126994,845245,60.0,63211.1,34.99,1.64,7269,3925,10.17,610102.21,9.65,1.42,1275696
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-07-06,Conversions,Discover,Mobile,35-44,Female,1689607,38050,2.25,1515717,89.71,1364145,1212573,909430,60.0,60721.39,35.94,1.6,10328,3220,8.46,533611.4,8.79,1.65,1023431
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-07-06,Conversions,Camera,Mobile,25-34,Female,3106864,44748,1.44,2383312,76.71,2144980,1906649,1429987,60.0,69055.22,22.23,1.54,8522,5128,11.46,745067.34,10.79,1.56,1985649
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-07-06,Engagement,Stories,Mobile,18-24,Female,2186175,29239,1.34,1715364,78.46,1543827,1372291,1029218,60.0,63428.25,29.01,2.17,8097,3349,11.45,581058.03,9.16,1.7,1284426
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-07-06,Conversions,Spotlight,Mobile,35-44,Female,2468946,38446,1.56,2217092,89.8,1995382,1773673,1330255,60.0,74934.26,30.35,1.95,7230,2628,6.84,472073.6,6.3,1.41,1751741
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-07-06,Conversions,Stories,Mobile,35-44,Female,2252980,35769,1.59,1829895,81.22,1646905,1463916,1097937,60.0,57693.32,25.61,1.61,7248,3444,9.63,626749.48,10.86,1.54,1465336
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-07-06,Engagement,Discover,Mobile,35-44,Male,1990427,32393,1.63,1769655,88.91,1592689,1415724,1061793,60.0,58361.23,29.32,1.8,7884,2430,7.5,352770.56,6.04,1.46,1363321
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-07-06,Engagement,Spotlight,Mobile,35-44,Male,2779548,41202,1.48,2224750,80.04,2002275,1779800,1334850,60.0,75171.42,27.04,1.82,8206,4798,11.65,867109.47,11.54,1.63,1700786
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-07-06,App_Installs,Spotlight,Mobile,35-44,Female,1331180,24104,1.81,1096169,82.35,986552,876935,657701,60.0,51740.74,38.87,2.15,10078,2789,11.57,430652.93,8.32,1.54,863837
New_Year_2024,Camera_Squad,Camera_Ad,2024-07-06,Video_Views,Camera,Mobile,35-44,Male,1009971,12765,1.26,808107,80.01,727296,646485,484864,60.0,22876.32,22.65,1.79,9198,983,7.7,143104.59,6.26,1.7,595793
New_Year_2024,Stories_Squad,Stories_Ad,2024-07-06,App_Installs,Stories,Mobile,18-24,Male,1891336,24900,1.32,1485346,78.53,1336811,1188276,891207,60.0,51628.07,27.3,2.07,10362,2773,11.14,441426.05,8.55,1.56,1208732
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-07-07,App_Installs,Stories,Mobile,25-34,Female,908182,13555,1.49,722413,79.54,650171,577930,433447,60.0,21794.28,24.0,1.61,8393,1156,8.53,207756.37,9.53,1.5,603936
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-07-07,App_Installs,Spotlight,Mobile,35-44,Female,1547846,20313,1.31,1210269,78.19,1089242,968215,726161,60.0,38569.46,24.92,1.9,9219,1998,9.84,275521.72,7.14,1.57,986589
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-07-07,Conversions,Discover,Mobile,25-34,Female,1135530,22133,1.95,908666,80.02,817799,726932,545199,60.0,34288.55,30.2,1.55,8613,1947,8.8,276824.87,8.07,1.41,804172
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-07,Video_Views,Spotlight,Mobile,35-44,Male,1424778,29743,2.09,1182080,82.97,1063872,945664,709248,60.0,50843.43,35.69,1.71,7123,3248,10.92,576920.49,11.35,1.49,958150
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-07-07,App_Installs,Discover,Mobile,25-34,Female,2035800,42433,2.08,1566872,76.97,1410184,1253497,940123,60.0,69981.2,34.38,1.65,8608,4799,11.31,657299.08,9.39,1.46,1390155
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-07-07,Video_Views,Stories,Mobile,18-24,Female,1186752,15044,1.27,1047925,88.3,943132,838340,628755,60.0,26270.89,22.14,1.75,10286,1417,9.42,238779.28,9.09,1.48,802650
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-07-07,Conversions,Stories,Mobile,35-44,Male,2473347,41841,1.69,2239157,90.53,2015241,1791325,1343494,60.0,81805.92,33.07,1.96,8220,3383,8.09,480623.77,5.88,1.44,1717818
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-07-07,App_Installs,Camera,Mobile,25-34,Female,1284939,22723,1.77,1002281,78.0,902052,801824,601368,60.0,43747.41,34.05,1.93,8477,1539,6.77,239838.43,5.48,1.52,842997
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-07,App_Installs,Spotlight,Mobile,18-24,Male,2690943,57967,2.15,2354646,87.5,2119181,1883716,1412787,60.0,87456.06,32.5,1.51,9865,4354,7.51,704290.68,8.05,1.42,1901223
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-07-07,Conversions,Spotlight,Mobile,25-34,Female,1293245,20529,1.59,1058247,81.83,952422,846597,634948,60.0,37533.63,29.02,1.83,7797,1500,7.31,206236.91,5.49,1.41,915743
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-07-07,Engagement,Discover,Mobile,35-44,Female,685166,9250,1.35,617425,90.11,555682,493940,370455,60.0,17658.3,25.77,1.91,9122,936,10.12,168251.33,9.53,1.59,431607
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-07-07,Conversions,Stories,Mobile,25-34,Male,639206,9343,1.46,565688,88.5,509119,452550,339412,60.0,19128.94,29.93,2.05,6960,782,8.37,120495.96,6.3,1.53,418272
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-07-07,Engagement,Camera,Mobile,35-44,Female,1544837,22939,1.48,1218227,78.86,1096404,974581,730936,60.0,47629.86,30.83,2.08,9972,1831,7.98,265848.43,5.58,1.54,1005000
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-07-07,Conversions,Spotlight,Mobile,18-24,Female,1606687,21607,1.34,1295251,80.62,1165725,1036200,777150,60.0,43932.7,27.34,2.03,9718,2048,9.48,358822.06,8.17,1.41,1140341
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-07-07,Conversions,Discover,Mobile,18-24,Male,2601425,46638,1.79,1960567,75.37,1764510,1568453,1176340,60.0,102995.28,39.59,2.21,7949,3990,8.56,571794.75,5.55,1.49,1747304
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-07-07,Conversions,Spotlight,Mobile,18-24,Female,1328933,25166,1.89,1091042,82.1,981937,872833,654625,60.0,52816.58,39.74,2.1,9269,1988,7.9,313178.32,5.93,1.53,870318
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-07-07,Engagement,Camera,Mobile,35-44,Female,1748898,29493,1.69,1493985,85.42,1344586,1195188,896391,60.0,46936.7,26.84,1.59,7030,3417,11.59,527539.77,11.24,1.47,1188966
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-07-07,Video_Views,Stories,Mobile,25-34,Male,1957717,34965,1.79,1747829,89.28,1573046,1398263,1048697,60.0,65390.45,33.4,1.87,7376,4046,11.57,644213.23,9.85,1.54,1270085
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-07-07,Conversions,Discover,Mobile,25-34,Male,2536793,38729,1.53,2273818,89.63,2046436,1819054,1364290,60.0,83422.65,32.89,2.15,9669,4510,11.65,725979.5,8.7,1.49,1707317
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-07-07,App_Installs,Spotlight,Mobile,18-24,Female,1245615,23779,1.91,937566,75.27,843809,750052,562539,60.0,43948.32,35.28,1.85,8464,1734,7.29,251049.04,5.71,1.58,787796
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-07-07,Engagement,Stories,Mobile,25-34,Female,2075811,27823,1.34,1724195,83.06,1551775,1379356,1034517,60.0,44938.11,21.65,1.62,9529,2673,9.61,445309.56,9.91,1.52,1364580
New_Year_2024,Discover_Squad,Discover_Ad,2024-07-07,App_Installs,Discover,Mobile,35-44,Female,1641299,34242,2.09,1343960,81.88,1209564,1075168,806376,60.0,62946.95,38.35,1.84,9112,3430,10.02,469502.52,7.46,1.49,1099701
New_Year_2024,Camera_Squad,Camera_Ad,2024-07-07,App_Installs,Camera,Mobile,25-34,Male,1303830,17636,1.35,993642,76.21,894277,794913,596185,60.0,38149.94,29.26,2.16,9021,1806,10.24,256634.27,6.73,1.58,823204
New_Year_2024,Stories_Squad,Stories_Ad,2024-07-07,App_Installs,Stories,Mobile,18-24,Male,2909371,38029,1.31,2287583,78.63,2058824,1830066,1372549,60.0,81321.76,27.95,2.14,9094,2468,6.49,359506.54,4.42,1.41,2064702
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-07-08,Conversions,Discover,Mobile,35-44,Female,872386,11623,1.33,655754,75.17,590178,524603,393452,60.0,19307.1,22.13,1.66,10155,1314,11.31,204936.51,10.61,1.47,592038
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-07-08,App_Installs,Spotlight,Mobile,35-44,Female,2036981,29873,1.47,1696482,83.28,1526833,1357185,1017889,60.0,64286.16,31.56,2.15,8950,3250,10.88,452269.46,7.04,1.48,1375032
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-07-08,Video_Views,Camera,Mobile,35-44,Male,1057573,14724,1.39,883760,83.56,795384,707008,530256,60.0,31373.93,29.67,2.13,7927,1281,8.7,203852.9,6.5,1.68,628367
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-07-08,Engagement,Camera,Mobile,18-24,Male,1049734,23941,2.28,833407,79.39,750066,666725,500044,60.0,43597.59,41.53,1.82,9530,2428,10.14,349109.5,8.01,1.54,680476
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-07-08,Conversions,Discover,Mobile,35-44,Male,2447282,47388,1.94,2099921,85.81,1889928,1679936,1259952,60.0,74562.64,30.47,1.57,7881,5525,11.66,786558.65,10.55,1.46,1678119
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-08,Video_Views,Spotlight,Mobile,25-34,Female,2033592,41435,2.04,1773562,87.21,1596205,1418849,1064137,60.0,68040.57,33.46,1.64,7321,3681,8.88,609776.18,8.96,1.46,1393206
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-08,App_Installs,Spotlight,Mobile,18-24,Female,2825662,62770,2.22,2237579,79.19,2013821,1790063,1342547,60.0,131116.65,46.4,2.09,8981,5838,9.3,923377.26,7.04,1.6,1768515
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-07-08,App_Installs,Stories,Mobile,35-44,Male,2441049,41590,1.7,2078432,85.15,1870588,1662745,1247059,60.0,83075.67,34.03,2.0,8554,4310,10.36,596910.75,7.19,1.44,1700842
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-07-08,App_Installs,Camera,Mobile,35-44,Male,1946287,29605,1.52,1609930,82.72,1448937,1287944,965958,60.0,63243.84,32.49,2.14,8616,2524,8.53,434094.77,6.86,1.67,1163074
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-07-08,App_Installs,Camera,Mobile,25-34,Female,2683341,56137,2.09,2098232,78.19,1888408,1678585,1258939,60.0,103913.33,38.73,1.85,9643,4339,7.73,675404.07,6.5,1.46,1841874
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-07-08,Video_Views,Spotlight,Mobile,25-34,Female,1338877,30205,2.26,1131841,84.54,1018656,905472,679104,60.0,53195.35,39.73,1.76,8652,2782,9.21,459150.79,8.63,1.52,880694
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-07-08,Conversions,Discover,Mobile,35-44,Male,1799333,26099,1.45,1586856,88.19,1428170,1269484,952113,60.0,49089.68,27.28,1.88,10256,1869,7.16,322917.49,6.58,1.42,1270720
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-07-08,Conversions,Stories,Mobile,35-44,Female,1962319,27597,1.41,1634718,83.31,1471246,1307774,980830,60.0,43143.24,21.99,1.56,8375,3200,11.6,463397.83,10.74,1.62,1212437
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-07-08,Conversions,Discover,Mobile,25-34,Female,765662,16218,2.12,629947,82.27,566952,503957,377968,60.0,26052.08,34.03,1.61,9088,1283,7.91,205841.24,7.9,1.66,462589
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-07-08,Video_Views,Spotlight,Mobile,18-24,Male,842522,17119,2.03,760510,90.27,684459,608408,456306,60.0,36892.62,43.79,2.16,8011,1996,11.66,294901.71,7.99,1.66,507285
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-07-08,Video_Views,Discover,Mobile,35-44,Female,1538946,35546,2.31,1369120,88.96,1232208,1095296,821472,60.0,55501.99,36.06,1.56,8499,4148,11.67,648420.28,11.68,1.71,902146
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-07-08,Conversions,Stories,Mobile,35-44,Male,827724,15291,1.85,664827,80.32,598344,531861,398896,60.0,27987.76,33.81,1.83,8470,1502,9.82,266909.08,9.54,1.49,555441
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-07-08,App_Installs,Spotlight,Mobile,18-24,Female,1438962,32204,2.24,1103511,76.69,993159,882808,662106,60.0,60338.39,41.93,1.87,9962,2579,8.01,356569.8,5.91,1.49,966854
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-07-08,App_Installs,Stories,Mobile,35-44,Female,1716723,36693,2.14,1525589,88.87,1373030,1220471,915353,60.0,79132.56,46.1,2.16,8882,2900,7.9,520230.27,6.57,1.6,1075846
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-07-08,App_Installs,Camera,Mobile,25-34,Male,968186,12657,1.31,839012,86.66,755110,671209,503407,60.0,22895.44,23.65,1.81,6961,994,7.85,144269.01,6.3,1.49,650711
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-07-08,Engagement,Discover,Mobile,18-24,Female,1768016,23790,1.35,1376908,77.88,1239217,1101526,826144,60.0,42008.74,23.76,1.77,10314,2168,9.11,331790.21,7.9,1.6,1108002
New_Year_2024,Stories_Squad,Stories_Ad,2024-07-08,App_Installs,Stories,Mobile,18-24,Female,2277541,29273,1.29,1863960,81.84,1677564,1491168,1118376,60.0,62278.5,27.34,2.13,9068,2372,8.1,333357.81,5.35,1.46,1556904
New_Year_2024,Camera_Squad,Camera_Ad,2024-07-08,Video_Views,Camera,Mobile,18-24,Female,1895659,24982,1.32,1460269,77.03,1314242,1168215,876161,60.0,48482.23,25.58,1.94,7946,1895,7.59,303570.21,6.26,1.52,1243238
New_Year_2024,Discover_Squad,Discover_Ad,2024-07-08,Conversions,Discover,Mobile,25-34,Female,2860814,62075,2.17,2480079,86.69,2232071,1984063,1488047,60.0,95453.69,33.37,1.54,10364,4361,7.03,696248.93,7.29,1.65,1733346
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-07-09,Conversions,Camera,Mobile,18-24,Male,1158366,20693,1.79,935315,80.74,841783,748252,561189,60.0,40416.45,34.89,1.95,10049,1480,7.15,231849.68,5.74,1.61,719011
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-07-09,Engagement,Stories,Mobile,18-24,Female,999778,22463,2.25,885080,88.53,796572,708064,531048,60.0,38191.64,38.2,1.7,8792,2425,10.8,333433.26,8.73,1.41,710534
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-07-09,Video_Views,Spotlight,Mobile,18-24,Female,1593308,26314,1.65,1207764,75.8,1086987,966211,724658,60.0,58209.69,36.53,2.21,10262,1751,6.65,293179.63,5.04,1.56,1023789
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-09,App_Installs,Spotlight,Mobile,25-34,Male,990518,18172,1.83,819228,82.71,737305,655382,491536,60.0,36346.2,36.69,2.0,9528,1238,6.81,179883.73,4.95,1.63,607081
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-07-09,Conversions,Stories,Mobile,25-34,Male,1569667,29499,1.88,1228626,78.27,1105763,982900,737175,60.0,62467.16,39.8,2.12,7774,3433,11.64,552327.35,8.84,1.59,990146
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-07-09,App_Installs,Camera,Mobile,25-34,Male,1697324,26308,1.55,1452235,85.56,1307011,1161788,871341,60.0,49324.25,29.06,1.87,8662,3065,11.65,475140.31,9.63,1.48,1146036
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-07-09,Conversions,Discover,Mobile,35-44,Female,2431337,37666,1.55,1999827,82.25,1799844,1599861,1199896,60.0,68867.79,28.33,1.83,7106,3894,10.34,705400.9,10.24,1.59,1526421
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-07-09,Video_Views,Camera,Mobile,18-24,Female,1935425,35767,1.85,1499879,77.5,1349891,1199903,899927,60.0,73062.82,37.75,2.04,10006,4247,11.87,770393.85,10.54,1.64,1181816
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-09,Video_Views,Spotlight,Mobile,35-44,Male,1759463,30793,1.75,1472215,83.67,1324993,1177772,883329,60.0,64933.33,36.91,2.11,8975,2799,9.09,430805.16,6.63,1.54,1142106
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-07-09,App_Installs,Stories,Mobile,18-24,Female,1505633,33620,2.23,1293210,85.89,1163889,1034568,775926,60.0,65512.57,43.51,1.95,7233,2349,6.99,387585.82,5.92,1.66,904471
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-07-09,App_Installs,Camera,Mobile,25-34,Female,1883487,31925,1.69,1591061,84.47,1431954,1272848,954636,60.0,49356.83,26.21,1.55,8912,2815,8.82,406457.18,8.24,1.4,1343534
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-07-09,Conversions,Spotlight,Mobile,35-44,Male,2771629,44663,1.61,2113995,76.27,1902595,1691196,1268397,60.0,98354.38,35.49,2.2,7045,3582,8.02,560019.88,5.69,1.49,1855556
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-07-09,Video_Views,Stories,Mobile,18-24,Male,2779559,51130,1.84,2204701,79.32,1984230,1763760,1322820,60.0,78003.41,28.06,1.53,7829,3751,7.34,671285.06,8.61,1.48,1873931
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-07-09,Video_Views,Spotlight,Mobile,25-34,Male,930777,18670,2.01,783732,84.2,705358,626985,470239,60.0,33220.36,35.69,1.78,10337,1577,8.45,230883.97,6.95,1.49,625528
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-07-09,Engagement,Discover,Mobile,18-24,Male,1090870,20779,1.9,891693,81.74,802523,713354,535015,60.0,37621.41,34.49,1.81,8851,1629,7.84,286062.95,7.6,1.54,706974
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-07-09,Video_Views,Stories,Mobile,35-44,Female,1424833,20750,1.46,1084669,76.13,976202,867735,650801,60.0,41675.3,29.25,2.01,8406,1561,7.52,264001.97,6.33,1.57,905836
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-07-09,Engagement,Discover,Mobile,25-34,Male,867343,14372,1.66,662392,76.37,596152,529913,397435,60.0,24563.58,28.32,1.71,8561,1452,10.1,243874.51,9.93,1.61,539668
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-07-09,Engagement,Camera,Mobile,18-24,Female,1922572,28592,1.49,1443516,75.08,1299164,1154812,866109,60.0,61289.6,31.88,2.14,7403,2173,7.6,319260.69,5.21,1.61,1194586
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-07-09,Engagement,Stories,Mobile,25-34,Male,2040902,27371,1.34,1570020,76.93,1413018,1256016,942012,60.0,53568.33,26.25,1.96,7850,2275,8.31,386707.9,7.22,1.52,1341822
