Campaign_Name,Ad_Group_Name,Keyword,Match_Type,Date,Network,Device,Location,Age,Gender,Impressions,Clicks,CTR,Avg_CPC,Cost,Conversions,Conv_Rate,Cost_Per_Conv,Conv_Value,ROAS,Quality_Score,Impression_Share,Search_Impr_Share,Top_Impr_Rate
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-06-23,Search,Desktop,United States,45-54,Female,571278,13655,2.39,1.97,26939.33,1162,8.51,23.18,203725.57,7.56,9,79.4,83.4,73.4
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-06-23,Shopping,Mobile,United States,45-54,Female,1012290,23674,2.34,1.62,38299.99,1479,6.25,25.9,241856.72,6.31,8,78.8,76.3,77.2
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-23,Shopping,Mobile,United States,45-54,Female,556414,14976,2.69,2.39,35760.8,1199,8.01,29.83,196073.73,5.48,8,84.5,74.1,74.1
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-23,Shopping,Desktop,United States,35-44,Male,895565,23343,2.61,1.61,37563.25,2367,10.14,15.87,440199.57,11.72,7,66.3,74.1,67.7
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-06-23,Search,Mobile,United States,35-44,Male,1136904,24579,2.16,1.93,47345.98,2220,9.03,21.33,368826.77,7.79,9,85.2,83.1,59.5
New_Year_2024,new_AG,new year deals,Broad,2024-06-23,Shopping,Desktop,United States,45-54,Female,730095,12859,1.76,1.92,24661.77,1199,9.32,20.57,195562.65,7.93,9,65.3,66.3,61.3
New_Year_2024,new_AG,new year sale,Phrase,2024-06-23,Shopping,Mobile,United States,45-54,Female,741798,20521,2.77,1.82,37272.81,1357,6.61,27.47,250648.0,6.72,7,83.1,68.1,66.4
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-06-23,Shopping,Desktop,United States,35-44,Male,465583,9737,2.09,2.27,22073.78,760,7.81,29.04,130651.36,5.92,7,85.0,77.9,67.1
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-24,Shopping,Mobile,United States,18-24,Female,905252,18429,2.04,2.26,41578.41,1202,6.52,34.59,163534.48,3.93,7,66.1,67.4,70.6
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-24,Shopping,Desktop,United States,45-54,Male,1177562,38140,3.24,2.23,85108.81,2553,6.69,33.34,383788.7,4.51,8,66.7,64.6,69.4
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-06-24,Shopping,Mobile,United States,18-24,Female,1035695,28755,2.78,2.3,66155.2,2456,8.54,26.94,401239.65,6.07,8,84.8,77.9,67.2
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-24,Shopping,Mobile,United States,25-34,Male,456033,8617,1.89,2.32,19999.91,587,6.81,34.07,97436.74,4.87,9,78.1,78.3,59.5
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-24,Search,Mobile,United States,25-34,Male,514732,14458,2.81,1.95,28256.59,993,6.87,28.46,195436.11,6.92,9,81.6,74.7,72.1
Black_Friday_2024,bf_AG,bf deals,Broad,2024-06-24,Search,Desktop,United States,18-24,Male,424341,13550,3.19,2.5,33825.77,1254,9.25,26.97,220840.22,6.53,7,79.6,76.6,66.7
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-24,Search,Desktop,United States,35-44,Male,477708,10385,2.17,1.95,20218.02,848,8.17,23.84,128062.64,6.33,10,81.5,71.0,69.1
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-24,Search,Desktop,United States,35-44,Male,475061,11698,2.46,2.26,26454.5,961,8.22,27.53,162227.31,6.13,10,79.5,70.6,65.0
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-06-24,Search,Desktop,United States,18-24,Male,335472,8800,2.62,2.21,19421.24,784,8.91,24.77,118158.74,6.08,8,69.7,65.5,58.8
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-24,Shopping,Desktop,United States,45-54,Female,361866,7203,1.99,2.19,15780.32,781,10.84,20.21,106879.68,6.77,9,83.8,76.5,75.3
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-24,Shopping,Desktop,United States,18-24,Male,534681,16627,3.11,2.46,40867.03,1758,10.57,23.25,323195.95,7.91,9,65.8,66.9,76.4
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-06-24,Search,Desktop,United States,45-54,Male,381990,8677,2.27,1.55,13453.49,794,9.15,16.94,134327.22,9.98,7,85.4,81.6,68.1
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-24,Search,Desktop,United States,18-24,Female,600671,14234,2.37,1.63,23236.42,1476,10.37,15.74,248365.85,10.69,7,73.3,63.5,71.4
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-24,Shopping,Desktop,United States,35-44,Female,637146,13574,2.13,2.38,32262.05,934,6.88,34.54,155035.89,4.81,9,81.7,80.6,74.5
Back_To_School_2024,student_AG,student laptop,Broad,2024-06-24,Search,Desktop,United States,18-24,Male,511293,10039,1.96,2.44,24499.76,602,6.0,40.7,89631.58,3.66,8,65.6,82.8,66.4
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-06-24,Search,Mobile,United States,45-54,Male,656915,13142,2.0,1.66,21760.76,1193,9.08,18.24,161183.31,7.41,9,77.1,79.0,70.1
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-06-24,Search,Desktop,United States,45-54,Male,551682,11849,2.15,1.58,18687.91,1140,9.62,16.39,212788.53,11.39,8,75.0,80.0,67.1
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-06-24,Shopping,Mobile,United States,18-24,Female,577446,14214,2.46,1.72,24390.52,1187,8.35,20.55,168243.48,6.9,9,67.9,81.4,60.2
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-24,Shopping,Desktop,United States,35-44,Male,254194,8244,3.24,2.08,17114.7,736,8.93,23.25,138197.31,8.07,9,75.5,66.9,66.4
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-24,Search,Desktop,United States,35-44,Female,1047889,32051,3.06,1.77,56832.96,2335,7.29,24.34,358707.7,6.31,9,77.2,68.1,76.0
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-06-24,Search,Mobile,United States,45-54,Male,835132,23122,2.77,2.47,57118.27,1715,7.42,33.31,318649.13,5.58,10,79.0,67.8,64.3
New_Year_2024,new_AG,new year deals,Broad,2024-06-24,Search,Desktop,United States,45-54,Female,859207,25238,2.94,2.37,59870.15,2317,9.18,25.84,416188.9,6.95,9,69.7,78.3,70.1
New_Year_2024,new_AG,new year sale,Phrase,2024-06-24,Search,Mobile,United States,25-34,Female,608518,19322,3.18,2.01,38892.47,1932,10.0,20.13,322045.94,8.28,8,84.7,65.1,68.9
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-06-24,Search,Desktop,United States,45-54,Male,236446,4837,2.05,1.78,8614.83,404,8.35,21.32,75197.08,8.73,8,74.2,74.3,76.7
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-25,Search,Desktop,United States,45-54,Male,859311,15685,1.83,1.68,26295.32,963,6.14,27.31,131505.08,5.0,7,71.4,78.0,62.8
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-25,Shopping,Mobile,United States,25-34,Male,834015,19522,2.34,2.09,40806.96,2050,10.5,19.91,403630.65,9.89,10,77.4,73.1,71.7
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-06-25,Search,Desktop,United States,18-24,Female,450503,11424,2.54,2.24,25554.99,965,8.45,26.48,190844.44,7.47,10,64.9,71.8,65.9
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-25,Search,Desktop,United States,45-54,Male,430467,8765,2.04,1.93,16952.17,833,9.5,20.35,143118.28,8.44,9,76.0,71.6,73.1
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-25,Shopping,Mobile,United States,18-24,Male,562715,17230,3.06,2.23,38474.57,1148,6.66,33.51,198477.16,5.16,8,64.8,70.5,66.2
Black_Friday_2024,bf_AG,bf deals,Broad,2024-06-25,Search,Desktop,United States,18-24,Female,918943,18567,2.02,2.14,39799.14,1286,6.93,30.95,250271.33,6.29,10,75.7,77.6,71.0
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-25,Search,Mobile,United States,45-54,Male,333001,10329,3.1,2.13,21972.35,883,8.55,24.88,147347.8,6.71,8,83.8,63.3,65.7
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-25,Search,Mobile,United States,18-24,Male,1091789,19720,1.81,2.14,42184.65,1578,8.0,26.73,229602.96,5.44,10,77.5,80.3,67.3
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-06-25,Shopping,Mobile,United States,18-24,Female,421782,9318,2.21,2.48,23121.25,607,6.51,38.09,86562.57,3.74,7,86.0,81.4,72.2
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-25,Search,Mobile,United States,25-34,Male,583615,12319,2.11,1.68,20698.16,1129,9.16,18.33,178749.32,8.64,7,64.8,68.4,75.4
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-25,Shopping,Mobile,United States,25-34,Male,1158850,31457,2.71,1.59,49876.44,3287,10.45,15.17,549843.36,11.02,10,74.9,82.5,58.0
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-06-25,Shopping,Desktop,United States,25-34,Female,368736,10829,2.94,1.56,16933.2,841,7.77,20.13,165268.29,9.76,9,68.5,73.7,73.0
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-25,Search,Desktop,United States,45-54,Female,443385,10471,2.36,1.56,16368.98,724,6.91,22.61,137647.03,8.41,8,82.2,68.7,65.6
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-25,Search,Desktop,United States,25-34,Male,449813,10205,2.27,2.15,21980.67,613,6.01,35.86,116525.84,5.3,7,70.5,81.2,67.1
Back_To_School_2024,student_AG,student laptop,Broad,2024-06-25,Shopping,Mobile,United States,45-54,Male,705632,21089,2.99,1.8,37987.38,1943,9.21,19.55,334369.55,8.8,9,74.5,72.3,64.0
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-06-25,Shopping,Desktop,United States,35-44,Female,393457,10120,2.57,1.53,15506.58,1084,10.71,14.3,189590.12,12.23,9,73.7,63.4,70.7
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-06-25,Shopping,Desktop,United States,18-24,Female,227688,6306,2.77,1.57,9916.34,586,9.29,16.92,93050.12,9.38,10,78.7,65.1,60.2
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-06-25,Shopping,Desktop,United States,25-34,Female,559373,13241,2.37,1.75,23211.88,843,6.37,27.53,129359.91,5.57,8,79.6,74.8,77.5
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-25,Shopping,Desktop,United States,25-34,Female,843122,18963,2.25,2.19,41598.74,1526,8.05,27.26,263705.64,6.34,10,85.0,73.0,68.0
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-25,Search,Desktop,United States,45-54,Female,366747,10577,2.88,2.02,21325.68,664,6.28,32.12,130630.01,6.13,10,72.2,69.0,77.8
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-06-25,Shopping,Desktop,United States,45-54,Female,980823,22022,2.25,1.81,39822.58,2120,9.63,18.78,326617.48,8.2,10,69.4,83.5,69.3
New_Year_2024,new_AG,new year deals,Broad,2024-06-25,Search,Mobile,United States,45-54,Male,519936,14660,2.82,2.26,33066.01,1547,10.55,21.37,255333.45,7.72,10,80.7,79.5,77.1
New_Year_2024,new_AG,new year sale,Phrase,2024-06-25,Search,Desktop,United States,25-34,Female,956232,29537,3.09,1.6,47112.64,1947,6.59,24.2,277351.8,5.89,7,67.0,64.0,60.3
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-06-25,Shopping,Mobile,United States,45-54,Male,1265339,27309,2.16,1.98,54018.52,2769,10.14,19.51,387128.65,7.17,10,70.9,65.5,59.1
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-26,Search,Mobile,United States,45-54,Male,384688,11685,3.04,2.38,27802.1,1212,10.37,22.94,172348.11,6.2,9,81.4,78.0,76.7
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-26,Shopping,Desktop,United States,18-24,Female,278493,6603,2.37,1.79,11851.91,479,7.25,24.74,83852.39,7.08,9,67.4,72.2,71.0
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-06-26,Shopping,Desktop,United States,18-24,Male,294057,6279,2.14,2.47,15492.59,628,10.0,24.67,110954.42,7.16,10,83.0,62.4,57.9
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-26,Search,Desktop,United States,45-54,Female,766128,19098,2.49,2.07,39532.36,1247,6.53,31.7,170553.25,4.31,7,82.4,72.2,78.0
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-26,Search,Desktop,United States,25-34,Male,404281,10999,2.72,2.3,25345.97,1143,10.39,22.17,173984.09,6.86,9,68.1,67.0,71.4
Black_Friday_2024,bf_AG,bf deals,Broad,2024-06-26,Shopping,Desktop,United States,25-34,Female,590988,15652,2.65,1.52,23799.31,1243,7.94,19.15,189519.96,7.96,7,83.2,79.1,66.6
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-26,Search,Mobile,United States,18-24,Male,1020914,18596,1.82,2.14,39744.33,1198,6.44,33.18,214592.04,5.4,9,76.7,68.6,65.4
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-26,Shopping,Desktop,United States,18-24,Male,598850,13379,2.23,2.47,33003.89,1127,8.42,29.28,184038.99,5.58,7,77.9,72.7,65.1
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-06-26,Shopping,Desktop,United States,18-24,Female,375268,10115,2.7,2.25,22747.85,1078,10.66,21.1,142510.43,6.26,7,65.2,81.7,70.7
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-26,Search,Desktop,United States,18-24,Male,1012389,24259,2.4,1.92,46496.91,1869,7.7,24.88,264325.29,5.68,9,72.3,62.4,68.2
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-26,Shopping,Desktop,United States,25-34,Male,900536,20098,2.23,1.59,32049.08,2193,10.91,14.61,308143.96,9.61,9,75.6,79.8,62.9
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-06-26,Shopping,Desktop,United States,45-54,Male,1180312,30517,2.59,1.83,55905.18,3163,10.36,17.67,547363.51,9.79,9,77.6,73.1,63.4
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-26,Search,Mobile,United States,18-24,Female,327249,6159,1.88,1.74,10739.59,453,7.36,23.71,61551.06,5.73,7,66.2,68.0,71.6
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-26,Shopping,Mobile,United States,18-24,Female,286504,7256,2.53,2.01,14569.35,740,10.2,19.69,127431.56,8.75,7,84.4,75.8,58.3
Back_To_School_2024,student_AG,student laptop,Broad,2024-06-26,Search,Desktop,United States,18-24,Male,290181,8120,2.8,1.98,16037.99,656,8.08,24.45,115667.24,7.21,9,70.2,82.0,66.2
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-06-26,Search,Mobile,United States,35-44,Female,963099,31045,3.22,2.29,70952.73,2688,8.66,26.4,507278.23,7.15,10,76.4,71.7,75.6
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-06-26,Search,Mobile,United States,25-34,Male,276408,6526,2.36,1.84,12027.37,625,9.58,19.24,83019.18,6.9,7,78.6,69.6,59.8
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-06-26,Shopping,Desktop,United States,35-44,Female,749857,15509,2.07,1.85,28678.16,1086,7.0,26.41,190800.88,6.65,10,81.4,80.9,64.1
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-26,Shopping,Mobile,United States,45-54,Female,937516,25733,2.74,2.13,54798.96,2470,9.6,22.19,451520.95,8.24,10,65.9,65.7,72.8
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-26,Shopping,Desktop,United States,25-34,Female,452279,10811,2.39,1.96,21140.26,848,7.84,24.93,145016.87,6.86,10,71.0,76.0,61.9
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-06-26,Shopping,Mobile,United States,18-24,Female,447331,13072,2.92,2.08,27170.42,1024,7.83,26.53,136140.98,5.01,10,66.5,63.8,58.0
New_Year_2024,new_AG,new year deals,Broad,2024-06-26,Search,Mobile,United States,35-44,Male,863849,27505,3.18,1.51,41564.68,1794,6.52,23.17,338715.46,8.15,9,79.2,70.9,78.1
New_Year_2024,new_AG,new year sale,Phrase,2024-06-26,Search,Desktop,United States,18-24,Male,574225,15816,2.75,2.15,34054.64,1120,7.08,30.41,183922.16,5.4,10,68.6,73.2,58.4
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-06-26,Shopping,Desktop,United States,45-54,Female,837450,19330,2.31,1.79,34632.22,1228,6.35,28.2,224581.34,6.48,10,73.2,79.9,74.8
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-27,Shopping,Mobile,United States,45-54,Male,708861,16885,2.38,2.22,37501.15,1434,8.49,26.15,270215.08,7.21,9,76.6,75.8,73.9
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-27,Shopping,Desktop,United States,18-24,Female,476224,12507,2.63,1.59,19828.97,910,7.28,21.79,132887.06,6.7,7,76.5,80.5,60.5
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-06-27,Search,Desktop,United States,45-54,Male,683145,13421,1.96,1.69,22677.08,1426,10.63,15.9,189147.67,8.34,9,68.2,66.8,63.6
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-27,Search,Mobile,United States,25-34,Female,759926,14474,1.9,1.97,28491.41,1155,7.98,24.67,200098.7,7.02,10,83.3,68.6,68.9
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-27,Shopping,Desktop,United States,18-24,Female,706687,12793,1.81,2.32,29693.52,1174,9.18,25.29,155136.32,5.22,9,69.4,68.8,74.4
Black_Friday_2024,bf_AG,bf deals,Broad,2024-06-27,Shopping,Desktop,United States,18-24,Female,600482,14076,2.34,1.66,23328.75,1114,7.91,20.94,206613.2,8.86,8,73.9,64.6,58.6
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-27,Search,Desktop,United States,25-34,Female,407175,8031,1.97,2.25,18029.93,592,7.37,30.46,112427.84,6.24,10,77.6,70.7,70.2
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-27,Search,Mobile,United States,18-24,Male,315327,6186,1.96,2.46,15243.4,545,8.81,27.97,72203.59,4.74,9,70.7,65.5,63.1
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-06-27,Search,Desktop,United States,45-54,Female,613537,12992,2.12,2.18,28361.75,1316,10.13,21.55,203885.08,7.19,9,75.5,63.0,59.7
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-27,Search,Mobile,United States,18-24,Male,695312,20934,3.01,1.59,33242.94,1692,8.08,19.65,331713.26,9.98,10,80.4,66.4,63.6
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-27,Search,Mobile,United States,18-24,Female,644783,13421,2.08,1.94,26048.92,1041,7.76,25.02,171080.61,6.57,9,69.1,76.7,62.6
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-06-27,Shopping,Mobile,United States,25-34,Male,1049096,23989,2.29,1.75,42016.16,2277,9.49,18.45,445622.16,10.61,10,83.3,64.0,67.1
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-27,Search,Mobile,United States,35-44,Female,1111158,28822,2.59,2.23,64168.06,3148,10.92,20.38,486649.13,7.58,8,81.1,64.1,75.5
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-27,Shopping,Desktop,United States,35-44,Female,1019078,25797,2.53,2.32,59875.7,2411,9.35,24.83,406125.55,6.78,8,85.0,64.9,78.1
Back_To_School_2024,student_AG,student laptop,Broad,2024-06-27,Shopping,Mobile,United States,25-34,Male,472116,11662,2.47,1.73,20191.72,855,7.33,23.62,148514.28,7.36,10,64.5,82.7,63.5
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-06-27,Shopping,Desktop,United States,45-54,Female,609105,18549,3.05,2.26,42010.45,1739,9.38,24.16,246346.14,5.86,7,81.1,70.0,78.1
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-06-27,Shopping,Mobile,United States,25-34,Female,450726,13539,3.0,2.23,30243.22,1215,8.97,24.89,217821.62,7.2,10,77.2,63.2,64.8
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-06-27,Search,Desktop,United States,25-34,Male,511654,14433,2.82,2.08,29965.41,1308,9.06,22.91,245774.23,8.2,10,75.6,66.8,58.1
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-27,Shopping,Desktop,United States,25-34,Female,519008,9320,1.8,1.74,16189.45,856,9.18,18.91,121546.57,7.51,7,65.6,83.3,78.1
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-27,Shopping,Desktop,United States,25-34,Male,805611,15410,1.91,2.32,35774.63,1340,8.7,26.7,192982.59,5.39,10,76.7,62.9,77.6
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-06-27,Shopping,Desktop,United States,45-54,Female,773185,16555,2.14,1.92,31767.59,1318,7.96,24.1,248915.66,7.84,9,71.7,63.1,62.2
New_Year_2024,new_AG,new year deals,Broad,2024-06-27,Search,Desktop,United States,35-44,Female,505264,16036,3.17,2.42,38872.14,1199,7.48,32.42,158486.97,4.08,7,75.4,79.5,63.3
New_Year_2024,new_AG,new year sale,Phrase,2024-06-27,Search,Desktop,United States,18-24,Male,905645,18196,2.01,1.83,33251.28,1786,9.82,18.62,286236.08,8.61,8,73.8,79.3,73.4
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-06-27,Search,Desktop,United States,18-24,Female,756496,17950,2.37,2.35,42162.0,1486,8.28,28.37,261055.12,6.19,10,70.6,63.4,61.2
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-28,Shopping,Desktop,United States,35-44,Male,856029,19519,2.28,2.4,46760.51,1704,8.73,27.44,295460.4,6.32,8,79.2,73.7,73.5
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-28,Shopping,Desktop,United States,25-34,Male,486973,11088,2.28,1.58,17572.1,1217,10.98,14.44,212260.58,12.08,8,79.7,78.6,70.3
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-06-28,Shopping,Desktop,United States,35-44,Female,917087,29594,3.23,2.23,65925.29,3037,10.26,21.71,489013.41,7.42,8,84.1,78.1,73.0
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-28,Shopping,Desktop,United States,45-54,Male,280781,7514,2.68,1.84,13789.82,703,9.36,19.62,119160.0,8.64,9,66.3,73.7,67.0
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-28,Shopping,Desktop,United States,25-34,Male,643150,16104,2.5,1.98,31904.64,1549,9.62,20.6,272820.41,8.55,7,86.1,69.8,71.8
Black_Friday_2024,bf_AG,bf deals,Broad,2024-06-28,Search,Mobile,United States,45-54,Female,754798,22318,2.96,2.29,51022.42,2154,9.65,23.69,301252.73,5.9,9,86.0,82.7,65.3
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-28,Search,Desktop,United States,25-34,Male,729507,22493,3.08,1.99,44865.53,2025,9.0,22.16,347923.41,7.75,7,78.4,74.7,66.1
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-28,Search,Mobile,United States,45-54,Female,566091,17306,3.06,2.36,40913.17,1711,9.89,23.91,272615.52,6.66,8,81.4,70.5,71.3
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-06-28,Search,Mobile,United States,45-54,Male,1021904,22482,2.2,1.95,43904.61,2289,10.18,19.18,440041.22,10.02,10,68.4,72.0,66.6
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-28,Shopping,Desktop,United States,25-34,Female,608700,19569,3.21,2.02,39504.77,1992,10.18,19.83,350233.13,8.87,10,66.2,77.3,71.0
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-28,Search,Desktop,United States,25-34,Male,473868,8821,1.86,1.74,15360.07,870,9.86,17.66,136120.77,8.86,8,84.2,73.4,57.8
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-06-28,Shopping,Mobile,United States,18-24,Female,974890,24569,2.52,1.82,44644.19,1487,6.05,30.02,215789.35,4.83,8,67.4,74.8,73.5
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-28,Shopping,Mobile,United States,45-54,Female,320618,8966,2.8,2.4,21516.82,817,9.11,26.34,149668.47,6.96,9,68.3,63.7,65.3
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-28,Shopping,Desktop,United States,35-44,Female,782163,21737,2.78,2.46,53366.06,1991,9.16,26.8,316857.25,5.94,8,81.7,65.4,74.4
